lang,topic,topic_in_English
sv,Dreamfall: The Longest Journey,Dreamfall: The Longest Journey
lld,Dreamfall: The Longest Journey,Dreamfall: The Longest Journey
lv,Dreamfall: The Longest Journey,Dreamfall: The Longest Journey
vi,Dreamfall: The Longest Journey,Dreamfall: The Longest Journey
en,Gun Fight,Gun Fight
ja,ウエスタンガン,Gun Fight
pl,Gun Fight,Gun Fight
de,Gun Fight,Gun Fight
fr,Gun Fight,Gun Fight
it,Gun Fight,Gun Fight
zh,槍戰 (遊戲),Gun Fight
ko,건 파이트,Gun Fight
ca,Gun Fight,Gun Fight
fi,Western Gun,Gun Fight
nl,Gun Fight,Gun Fight
lld,Gun Fight,Gun Fight
ja,元 (ストリートファイター),Gen (Street Fighter)
en,Gen (Street Fighter),Gen (Street Fighter)
es,Gen (Street Fighter),Gen (Street Fighter)
en,Tengen (company),Tengen (company)
ja,テンゲン,Tengen (company)
es,Tengen,Tengen (company)
ru,Tengen,Tengen (company)
fr,Tengen (entreprise),Tengen (company)
zh,天元 (公司),Tengen (company)
it,Tengen (azienda),Tengen (company)
fi,Tengen (yritys),Tengen (company)
sv,Tengen (speltillverkare),Tengen (company)
arz,تينجن (شركه),Tengen (company)
hu,Tengen (cég),Tengen (company)
en,Warlords IV: Heroes of Etheria,Warlords IV: Heroes of Etheria
ru,Warlords IV: Heroes of Etheria,Warlords IV: Heroes of Etheria
fr,Warlords IV: Heroes of Etheria,Warlords IV: Heroes of Etheria
lld,Warlords IV: Heroes of Etheria,Warlords IV: Heroes of Etheria
en,Banjo-Kazooie: Grunty's Revenge,Banjo-Kazooie: Grunty's Revenge
ja,バンジョーとカズーイの大冒険〜グランティの復讐,Banjo-Kazooie: Grunty's Revenge
es,Banjo-Kazooie: Grunty's Revenge,Banjo-Kazooie: Grunty's Revenge
de,Banjo-Kazooie: Grunty’s Rache,Banjo-Kazooie: Grunty's Revenge
it,Banjo-Kazooie: Grunty's Revenge,Banjo-Kazooie: Grunty's Revenge
pt,Banjo-Kazooie: Grunty's Revenge,Banjo-Kazooie: Grunty's Revenge
fr,Banjo-Kazooie : La Revanche de Grunty,Banjo-Kazooie: Grunty's Revenge
sv,Banjo-Kazooie: Grunty's Revenge,Banjo-Kazooie: Grunty's Revenge
da,Banjo-Kazooie: Grunty's Revenge,Banjo-Kazooie: Grunty's Revenge
lld,Banjo-Kazooie: Grunty's Revenge,Banjo-Kazooie: Grunty's Revenge
en,Ratchet,Ratchet & Clank: Up Your Arsenal
ko,래칫,Ratchet & Clank: Up Your Arsenal
ru,Ratchet,Ratchet & Clank: Up Your Arsenal
ja,ラチェット (曖昧さ回避),Ratchet & Clank: Up Your Arsenal
fr,Ratchet,Ratchet & Clank: Up Your Arsenal
it,Ratchet,Ratchet & Clank: Up Your Arsenal
fi,Ratchet,Ratchet & Clank: Up Your Arsenal
en,Kasson Crooker,Kasson Crooker
en,Aspyr,Aspyr
ru,Aspyr Media,Aspyr
es,Aspyr Media,Aspyr
fr,Aspyr,Aspyr
de,Aspyr Media,Aspyr
it,Aspyr Media,Aspyr
pl,Aspyr Media,Aspyr
tr,Aspyr,Aspyr
pt,Aspyr,Aspyr
uk,Aspyr,Aspyr
zh,Aspyr Media,Aspyr
nl,Aspyr Media,Aspyr
hy,Aspyr,Aspyr
fi,Aspyr Media,Aspyr
ko,Aspyr,Aspyr
simple,Aspyr,Aspyr
no,Aspyr,Aspyr
arz,اسپاير (شركه),Aspyr
ka,Aspyr Media,Aspyr
az,Aspyr Media,Aspyr
en,Crazy Taxi: Catch a Ride,Crazy Taxi: Catch a Ride
es,Crazy Taxi: Catch a Ride,Crazy Taxi: Catch a Ride
ru,Crazy Taxi: Catch a Ride,Crazy Taxi: Catch a Ride
fr,Crazy Taxi: Catch a Ride,Crazy Taxi: Catch a Ride
de,Crazy Taxi: Catch a Ride,Crazy Taxi: Catch a Ride
sv,Crazy Taxi: Catch a Ride,Crazy Taxi: Catch a Ride
lld,Crazy Taxi: Catch a Ride,Crazy Taxi: Catch a Ride
nl,Crazy Taxi: Catch a Ride,Crazy Taxi: Catch a Ride
en,Depthcharge,Depthcharge
de,Depthcharge,Depthcharge
it,Depthcharge,Depthcharge
fr,Depthcharge,Depthcharge
fi,Depthcharge,Depthcharge
lld,Depthcharge,Depthcharge
en,Prince of Persia: The Two Thrones,Prince of Persia: The Two Thrones
ru,Prince of Persia: The Two Thrones,Prince of Persia: The Two Thrones
it,Prince of Persia: I due troni,Prince of Persia: The Two Thrones
fr,Prince of Persia : Les Deux Royaumes,Prince of Persia: The Two Thrones
pt,Prince of Persia: The Two Thrones,Prince of Persia: The Two Thrones
es,Prince of Persia: Las dos coronas,Prince of Persia: The Two Thrones
ja,プリンス・オブ・ペルシャ 二つの魂,Prince of Persia: The Two Thrones
pl,Prince of Persia: Dwa trony,Prince of Persia: The Two Thrones
tr,Prince of Persia: The Two Thrones,Prince of Persia: The Two Thrones
zh,波斯王子：王者无双,Prince of Persia: The Two Thrones
uk,Prince of Persia: The Two Thrones,Prince of Persia: The Two Thrones
hu,Prince of Persia: The Two Thrones,Prince of Persia: The Two Thrones
de,Prince of Persia: The Two Thrones,Prince of Persia: The Two Thrones
fi,Prince of Persia: The Two Thrones,Prince of Persia: The Two Thrones
nl,Prince of Persia: The Two Thrones,Prince of Persia: The Two Thrones
cs,Prince of Persia: The Two Thrones,Prince of Persia: The Two Thrones
ko,페르시아의 왕자: 두 개의 왕좌,Prince of Persia: The Two Thrones
az,Prince of Persia: The Two Thrones,Prince of Persia: The Two Thrones
hi,प्रिंस ऑफ पर्शिया: द टू थ्रोन्स,Prince of Persia: The Two Thrones
ro,Prince of Persia: The Two Thrones,Prince of Persia: The Two Thrones
arz,برنس اوف بيرشيا: ذا تو ثرونز,Prince of Persia: The Two Thrones
simple,Prince of Persia: The Two Towers,Prince of Persia: The Two Thrones
hr,Prince of Persia: The Two Thrones,Prince of Persia: The Two Thrones
lld,Prince of Persia: The Two Thrones,Prince of Persia: The Two Thrones
ne,प्रिन्स अफ पर्सिया: द टू थ्रोन्स,Prince of Persia: The Two Thrones
sv,Prince of Persia: The Two Thrones,Prince of Persia: The Two Thrones
en,Monopoly Tycoon,Monopoly Tycoon
de,Monopoly Tycoon,Monopoly Tycoon
es,Monopoly Tycoon,Monopoly Tycoon
pt,Monopoly Tycoon,Monopoly Tycoon
fr,Monopoly Tycoon,Monopoly Tycoon
lld,Monopoly Tycoon,Monopoly Tycoon
en,Dragon Quest Heroes: Rocket Slime,Dragon Quest Heroes: Rocket Slime
zh,勇者斗恶龙 元气史莱姆2 大战车与尾巴团,Dragon Quest Heroes: Rocket Slime
fr,Dragon Quest Heroes: Rocket Slime,Dragon Quest Heroes: Rocket Slime
no,Dragon Quest Heroes: Rocket Slime,Dragon Quest Heroes: Rocket Slime
lld,Dragon Quest Heroes: Rocket Slime,Dragon Quest Heroes: Rocket Slime
arz,دراجون كويسانت هيرويس: روكيت سليم,Dragon Quest Heroes: Rocket Slime
en,Nintendo thumb,Nintendo thumb
sv,Fire-tumme,Nintendo thumb
en,Warriors of Fate,Warriors of Fate
zh,吞食天地II 赤壁之戰,Warriors of Fate
ja,天地を喰らうII 赤壁の戦い,Warriors of Fate
ko,천지를 먹다 II: 적벽대전,Warriors of Fate
it,Warriors of Fate,Warriors of Fate
th,วอริเออส์ออฟเฟต,Warriors of Fate
fr,Warriors of Fate,Warriors of Fate
wuu,吞食天地II 赤壁之战,Warriors of Fate
lld,Warriors of Fate,Warriors of Fate
en,Ghoul School,Ghoul School
nl,Ghoul School,Ghoul School
lld,Ghoul School,Ghoul School
hu,Ghoul School,Ghoul School
en,Urban Strike,Urban Strike
ru,Urban Strike,Urban Strike
fr,Urban Strike,Urban Strike
de,Urban Strike,Urban Strike
pt,Urban Strike,Urban Strike
it,Urban Strike,Urban Strike
sv,Urban Strike,Urban Strike
nl,Urban Strike,Urban Strike
en,Enlight Software,Enlight Software
ru,Enlight,Enlight Software
pl,Enlight Software,Enlight Software
fr,Enlight Software,Enlight Software
it,Enlight,Enlight Software
pt,Enlight Software,Enlight Software
ca,Enlight,Enlight Software
en,Robo Aleste,Robo Aleste
ja,電忍アレスタ,Robo Aleste
es,Robo Aleste,Robo Aleste
fr,Robo Aleste,Robo Aleste
pt,Robo Aleste,Robo Aleste
lld,Robo Aleste,Robo Aleste
arz,روبو اليست,Robo Aleste
en,ASC Games,ASC Games
it,ASC Games,ASC Games
ja,ASC Games,ASC Games
ca,ASC Games,ASC Games
en,Peter McConnell,Peter McConnell
es,Peter McConnell,Peter McConnell
fr,Peter McConnell,Peter McConnell
zh,彼得·麥康奈爾,Peter McConnell
it,Peter McConnell,Peter McConnell
pl,Peter McConnell,Peter McConnell
arz,بيتر ماكونيل,Peter McConnell
en,Switchblade II,Switchblade II
fr,Switchblade 2,Switchblade II
nl,Switchblade II,Switchblade II
lld,Switchblade 2,Switchblade II
en,Super Cobra,Super Cobra
ja,スーパーコブラ,Super Cobra
es,Super Cobra,Super Cobra
it,Super Cobra,Super Cobra
fr,Super Cobra,Super Cobra
pt,Super Cobra,Super Cobra
fi,Super Cobra,Super Cobra
nl,Super Cobra,Super Cobra
en,Total Overdose,Total Overdose
es,Total Overdose,Total Overdose
ru,Total Overdose,Total Overdose
de,Total Overdose,Total Overdose
it,Total Overdose: A Gunslinger's Tale in Mexico,Total Overdose
fr,Total Overdose,Total Overdose
pt,Total Overdose,Total Overdose
ja,Total Overdose,Total Overdose
pl,Total Overdose: A Gunslinger’s Tale in Mexico,Total Overdose
zh,臥底神鷹,Total Overdose
ro,Total Overdose,Total Overdose
lld,Total Overdose,Total Overdose
sv,Total Overdose,Total Overdose
fi,Total Overdose,Total Overdose
ko,토탈 오버도스,Total Overdose
arz,توتال اوڤردوز,Total Overdose
en,Rainbow Studios,Rainbow Studios
ru,Rainbow Studios,Rainbow Studios
fr,Rainbow Studios,Rainbow Studios
uk,Rainbow Studios,Rainbow Studios
en,Gangland (video game),Gangland (video game)
fr,Gang Land,Gangland (video game)
it,Gangland (videogioco),Gangland (video game)
en,Spider-Man (2002 video game),Spider-Man (2002 video game)
ru,Spider-Man: The Movie Game,Spider-Man (2002 video game)
es,Spider-Man (videojuego de 2002),Spider-Man (2002 video game)
it,Spider-Man (videogioco 2002),Spider-Man (2002 video game)
fr,"Spider-Man (jeu vidéo, 2002)",Spider-Man (2002 video game)
pt,Spider-Man (videogame),Spider-Man (2002 video game)
hu,"Spider-Man (videójáték, 2002)",Spider-Man (2002 video game)
fi,Spider-Man (vuoden 2002 videopeli),Spider-Man (2002 video game)
ko,스파이더맨 (2002년 비디오 게임),Spider-Man (2002 video game)
sv,Spider-Man (datorspel 2002),Spider-Man (2002 video game)
arz,سپيدير مان,Spider-Man (2002 video game)
simple,Spider-Man (2002 video game),Spider-Man (2002 video game)
en,8 Bit Weapon,8 Bit Weapon
ru,8 Bit Weapon,8 Bit Weapon
nl,8 Bit Weapon,8 Bit Weapon
pt,8 Bit Weapon,8 Bit Weapon
en,Driver: Parallel Lines,Driver: Parallel Lines
ru,Driver: Parallel Lines,Driver: Parallel Lines
es,Driver: Parallel Lines,Driver: Parallel Lines
it,Driver: Parallel Lines,Driver: Parallel Lines
pt,Driver: Parallel Lines,Driver: Parallel Lines
fr,Driver: Parallel Lines,Driver: Parallel Lines
de,Driver: Parallel Lines,Driver: Parallel Lines
ja,DRIVER PARALLEL LINES,Driver: Parallel Lines
pl,Driver: Parallel Lines,Driver: Parallel Lines
tr,Driver: Parallel Lines,Driver: Parallel Lines
fi,Driver: Parallel Lines,Driver: Parallel Lines
sv,Driver: Parallel Lines,Driver: Parallel Lines
lt,Driver: Parallel Lines,Driver: Parallel Lines
no,Driver: Parallel Lines,Driver: Parallel Lines
lv,Driver: Parallel Lines,Driver: Parallel Lines
arz,دريڤير: پاراليل لينيس,Driver: Parallel Lines
lld,Driver: Parallel Lines,Driver: Parallel Lines
en,Guild Wars Factions,Guild Wars Factions
fr,Guild Wars Factions,Guild Wars Factions
pl,Guild Wars: Factions,Guild Wars Factions
it,Guild Wars Factions,Guild Wars Factions
es,Guild Wars: Factions,Guild Wars Factions
fi,Guild Wars Factions,Guild Wars Factions
nl,Guild Wars Factions,Guild Wars Factions
sk,Guild Wars Factions,Guild Wars Factions
da,Guild Wars: Factions,Guild Wars Factions
sv,Guild Wars: Factions,Guild Wars Factions
lld,Guild Wars Factions,Guild Wars Factions
en,InSpectres,InSpectres
nl,InSpectres,InSpectres
en,Gradius V,Gradius V
ja,グラディウスV,Gradius V
es,Gradius V,Gradius V
zh,宇宙巡航艦V,Gradius V
fr,Gradius V,Gradius V
it,Gradius V,Gradius V
ko,그라디우스 V,Gradius V
sv,Gradius V,Gradius V
ca,Gradius V,Gradius V
lld,Gradius V,Gradius V
en,Panzer General II,Panzer General II
ru,Panzer General II,Panzer General II
pl,Panzer General II,Panzer General II
fr,Panzer General II,Panzer General II
no,Panzer General II,Panzer General II
it,Panzer General II,Panzer General II
bg,Panzer General II,Panzer General II
arz,پانزير جينيرال اى,Panzer General II
hr,Panzer General II,Panzer General II
lld,Panzer General II,Panzer General II
sh,Panzer General II,Panzer General II
en,NHL Hitz Pro,NHL Hitz Pro
fr,NHL Hitz Pro,NHL Hitz Pro
sv,NHL Hitz Pro,NHL Hitz Pro
lld,NHL Hitz Pro,NHL Hitz Pro
en,Xena: Warrior Princess: The Talisman of Fate,Xena: Warrior Princess: The Talisman of Fate
ru,Xena: Warrior Princess: The Talisman of Fate,Xena: Warrior Princess: The Talisman of Fate
es,Xena: Warrior Princess: The Talisman of Fate,Xena: Warrior Princess: The Talisman of Fate
uk,Ксена: принцеса-воїн: Талісман долі,Xena: Warrior Princess: The Talisman of Fate
simple,Xena: Warrior Princess: The Talisman of Fate,Xena: Warrior Princess: The Talisman of Fate
ca,Xena: Warrior Princess: The Talisman of Fate,Xena: Warrior Princess: The Talisman of Fate
fr,Xena: Warrior Princess - The Talisman of Fate,Xena: Warrior Princess: The Talisman of Fate
lld,Xena: Warrior Princess: The Talisman of Fate,Xena: Warrior Princess: The Talisman of Fate
en,Ghoul Patrol,Ghoul Patrol
ru,Ghoul Patrol,Ghoul Patrol
es,Ghoul Patrol,Ghoul Patrol
de,Ghoul Patrol (Computerspiel),Ghoul Patrol
pt,Ghoul Patrol,Ghoul Patrol
sv,Ghoul Patrol,Ghoul Patrol
lld,Ghoul Patrol,Ghoul Patrol
en,Bang! Howdy,Bang! Howdy
lld,Bang! Howdy,Bang! Howdy
sv,Bang! Howdy,Bang! Howdy
en,Ansatsuken,Ansatsuken
it,Ansatsuken,Ansatsuken
es,Ansatsuken,Ansatsuken
fr,Ansatsuken,Ansatsuken
vi,Sát thủ quyền,Ansatsuken
pt,Ansatsuken,Ansatsuken
en,Alien 3 (video game),Alien 3 (video game)
ru,"Alien 3 (игра, NES)",Alien 3 (video game)
it,Alien³ (videogioco 1992),Alien 3 (video game)
fr,Alien 3 (jeu vidéo),Alien 3 (video game)
pl,Alien 3 (gra komputerowa),Alien 3 (video game)
sv,Alien 3 (datorspel),Alien 3 (video game)
lld,Alien 3,Alien 3 (video game)
en,SuperPower,SuperPower
ru,SuperPower,SuperPower
fr,SuperPower,SuperPower
pt,SuperPower (jogo eletrônico),SuperPower
en,Creature of Havoc,Creature of Havoc
pt,Criatura Selvagem,Creature of Havoc
en,ESA (company),ESA (company)
ko,ESA (기업),ESA (company)
ja,ソフトマックス (ゲームソフト),ESA (company)
zh,Softmax (游戏开发商),ESA (company)
en,Contact (video game),Contact (video game)
it,Contact (videogioco),Contact (video game)
fr,Contact (jeu vidéo),Contact (video game)
lld,Contact,Contact (video game)
ja,コンタクト (ゲーム),Contact (video game)
de,Contact (Computerspiel),Contact (video game)
en,The Dungeons of Torgar,The Dungeons of Torgar
it,Le segrete di Torgar,The Dungeons of Torgar
en,Hard Drivin',Hard Drivin'
ja,ハードドライビン,Hard Drivin'
ru,Hard Drivin’,Hard Drivin'
fr,Hard Drivin',Hard Drivin'
it,Hard Drivin',Hard Drivin'
zh,特技飛車,Hard Drivin'
el,Hard Drivin',Hard Drivin'
fi,Hard Drivin’,Hard Drivin'
nl,Hard Drivin',Hard Drivin'
lld,Hard Drivin',Hard Drivin'
en,Soulstar,Soulstar
fr,SoulStar,Soulstar
lld,Soulstar,Soulstar
sv,Soulstar,Soulstar
en,ACE (magazine),ACE (magazine)
fr,ACE (magazine),ACE (magazine)
ru,ACE (журнал),ACE (magazine)
es,ACE (revista),ACE (magazine)
zh,ACE (雜誌),ACE (magazine)
hu,ACE (magazin),ACE (magazine)
en,The Simpsons (pinball),The Simpsons (pinball)
nl,The Simpsons (flipperkast),The Simpsons (pinball)
sv,The Simpsons (flipperspel),The Simpsons (pinball)
en,"Eden Studios, Inc.","Eden Studios, Inc."
fr,"Eden Studios, Inc.","Eden Studios, Inc."
it,Eden Studios,"Eden Studios, Inc."
sv,Eden Studios,"Eden Studios, Inc."
en,Cabela's Outdoor Adventures,Cabela's Outdoor Adventures
en,Air Duel,Air Duel
tr,Air Duel,Air Duel
lld,Air Duel,Air Duel
en,Tigger's Honey Hunt,Tigger's Honey Hunt
it,Tigro e la caccia al miele,Tigger's Honey Hunt
fr,Winnie l'ourson : La Chasse au miel de Tigrou,Tigger's Honey Hunt
fi,Tigger’s Honey Hunt,Tigger's Honey Hunt
sv,Winnie the Pooh: Tigger's Honey Hunt,Tigger's Honey Hunt
no,Tigger’s Honey Hunt,Tigger's Honey Hunt
lld,Tigger's Honey Hunt,Tigger's Honey Hunt
en,Gunlok,Gunlok
lld,Gunlok,Gunlok
en,Devastation (video game),Devastation (video game)
ru,Devastation,Devastation (video game)
de,Devastation (Computerspiel),Devastation (video game)
fr,Devastation,Devastation (video game)
cs,Devastation (videohra),Devastation (video game)
en,Jesper Juul (game researcher),Jesper Juul (game researcher)
fr,Jesper Juul (chercheur),Jesper Juul (game researcher)
ko,예스퍼 율,Jesper Juul (game researcher)
pl,Jesper Juul (ludolog),Jesper Juul (game researcher)
en,Relic Online,Relic Online
en,Windjammers (video game),Windjammers (video game)
fr,Windjammers,Windjammers (video game)
it,Windjammers,Windjammers (video game)
de,Windjammers,Windjammers (video game)
lld,Windjammers,Windjammers (video game)
arz,ويندچاميرس,Windjammers (video game)
en,GameAgent,GameAgent
fi,Aspyr Game Agent,GameAgent
en,Yakuza 2,Yakuza 2
ja,龍が如く2,Yakuza 2
zh,人中之龍2,Yakuza 2
ru,Yakuza 2,Yakuza 2
es,Yakuza 2,Yakuza 2
fr,Yakuza 2,Yakuza 2
it,Yakuza 2,Yakuza 2
pt,Yakuza 2,Yakuza 2
de,Yakuza 2,Yakuza 2
ko,용과 같이 2,Yakuza 2
th,ยากูซ่า 2,Yakuza 2
wuu,如龙2,Yakuza 2
arz,ياكوزا 2,Yakuza 2
lld,Yakuza 2,Yakuza 2
en,Perseus and Andromeda (video game),Perseus and Andromeda (video game)
lld,Perseus and Andromeda,Perseus and Andromeda (video game)
en,Cosmic Camouflage,Cosmic Camouflage
en,Test Drive: Off-Road Wide Open,Test Drive: Off-Road Wide Open
ru,Test Drive Off-Road Wide Open,Test Drive: Off-Road Wide Open
es,Test Drive Off-Road Wide Open,Test Drive: Off-Road Wide Open
pl,Test Drive Wide Open,Test Drive: Off-Road Wide Open
fr,Off-Road: Wide Open,Test Drive: Off-Road Wide Open
fi,Test Drive Off-Road Wide Open,Test Drive: Off-Road Wide Open
uk,Test Drive: Off-Road Wide Open,Test Drive: Off-Road Wide Open
arz,تيست درايف اوف-رود وايد اوبن,Test Drive: Off-Road Wide Open
en,Mega (magazine),Mega (magazine)
pt,Mega (revista),Mega (magazine)
hu,Mega (magazin),Mega (magazine)
en,Mike Saenz,Mike Saenz
en,WildWorks,WildWorks
es,WildWorks,WildWorks
pt,Smart Bomb Interactive,WildWorks
simple,WildWorks,WildWorks
