lang,topic,topic_in_English
en,Mega Man Battle Network 6,Mega Man Battle Network 6
ja,ロックマンエグゼ6,Mega Man Battle Network 6
es,Mega Man Battle Network 6,Mega Man Battle Network 6
fr,Mega Man Battle Network 6,Mega Man Battle Network 6
pt,Mega Man Battle Network 6,Mega Man Battle Network 6
arz,ميجا مان باتل نيتورك 6,Mega Man Battle Network 6
th,ร็อคแมนเอ็กเซ่ 6,Mega Man Battle Network 6
lld,Mega Man Battle Network 6,Mega Man Battle Network 6
en,Ribbit King,Ribbit King
ja,ケロケロキング,Ribbit King
arz,ريبيت كينج,Ribbit King
lld,Ribbit King,Ribbit King
zh-yue,Ribbit King,Ribbit King
en,Tod Frye,Tod Frye
es,Tod Frye,Tod Frye
it,Tod Frye,Tod Frye
fr,Tod Frye,Tod Frye
mg,Tod Frye,Tod Frye
en,Conquest: Frontier Wars,Conquest: Frontier Wars
ru,Conquest: Frontier Wars,Conquest: Frontier Wars
fr,Conquest: Frontier Wars,Conquest: Frontier Wars
it,Conquest: Frontier Wars,Conquest: Frontier Wars
en,Konami's Ping Pong,Konami's Ping Pong
ja,コナミのピンポン,Konami's Ping Pong
it,Ping Pong (videogioco),Konami's Ping Pong
lld,Konami's Ping Pong,Konami's Ping Pong
nl,Konami's Ping Pong,Konami's Ping Pong
en,Messiah (video game),Messiah (video game)
ru,Messiah,Messiah (video game)
fr,Messiah (jeu vidéo),Messiah (video game)
de,Messiah (Computerspiel),Messiah (video game)
it,Messiah (videogioco),Messiah (video game)
vi,Messiah (trò chơi điện tử),Messiah (video game)
fi,Messiah (videopeli),Messiah (video game)
arz,ميسياه,Messiah (video game)
lld,Messiah,Messiah (video game)
en,The Bilestoad,The Bilestoad
fr,The Bilestoad,The Bilestoad
en,Zork II,Zork II
simple,Zork II,Zork II
it,Zork II: The Wizard of Frobozz,Zork II
ru,Zork II: The Wizard of Frobozz,Zork II
nl,Zork II: The Wizard of Frobozz,Zork II
fr,Zork II: The Wizard of Frobozz,Zork II
en,Growlanser II: The Sense of Justice,Growlanser II: The Sense of Justice
ja,グローランサーII,Growlanser II: The Sense of Justice
it,Growlanser II: The Sense of Justice,Growlanser II: The Sense of Justice
lld,Growlanser II: The Sense of Justice,Growlanser II: The Sense of Justice
en,Mega Man Powered Up,Mega Man Powered Up
ja,ロックマンロックマン,Mega Man Powered Up
zh,洛克人洛克人,Mega Man Powered Up
pt,Mega Man: Powered Up,Mega Man Powered Up
fr,Mega Man Powered Up,Mega Man Powered Up
ko,록맨 록맨,Mega Man Powered Up
lld,Mega Man Powered Up,Mega Man Powered Up
en,Humpty Dumpty (pinball),Humpty Dumpty (pinball)
ja,ハンプティ・ダンプティ (ピンボール),Humpty Dumpty (pinball)
en,Team Soho,Team Soho
fr,Team Soho,Team Soho
de,Team Soho,Team Soho
it,SCE Soho Studio,Team Soho
pt,Team Soho,Team Soho
hu,Team Soho,Team Soho
arz,تيم سوهو,Team Soho
uk,Team Soho,Team Soho
en,Crysis (video game),Crysis (video game)
ru,Crysis,Crysis (video game)
de,Crysis,Crysis (video game)
es,Crysis,Crysis (video game)
fr,Crysis (jeu vidéo),Crysis (video game)
uk,Crysis,Crysis (video game)
tr,Crysis (video oyunu),Crysis (video game)
it,Crysis,Crysis (video game)
zh,孤岛危机,Crysis (video game)
ja,CRYSIS,Crysis (video game)
pl,Crysis,Crysis (video game)
pt,Crysis,Crysis (video game)
ms,Crysis,Crysis (video game)
cs,Crysis,Crysis (video game)
fi,Crysis,Crysis (video game)
sv,Crysis,Crysis (video game)
ro,Crysis,Crysis (video game)
th,ไครซิส,Crysis (video game)
hu,Crysis,Crysis (video game)
sk,Crysis,Crysis (video game)
ko,크라이시스 (비디오 게임),Crysis (video game)
id,Crysis (permainan video),Crysis (video game)
no,Crysis,Crysis (video game)
vi,Crysis,Crysis (video game)
sl,Crysis,Crysis (video game)
kk,Crysis,Crysis (video game)
nl,Crysis (computerspel),Crysis (video game)
sr,Crysis,Crysis (video game)
hi,क्रायसिस,Crysis (video game)
arz,كرايسس,Crysis (video game)
lld,Crysis,Crysis (video game)
oc,Crysis,Crysis (video game)
simple,Crysis (video game),Crysis (video game)
be,Crysis,Crysis (video game)
ml,ക്രൈസിസ് (കമ്പ്യൂട്ടർ ഗെയിം),Crysis (video game)
en,Strikers 1945 II,Strikers 1945 II
fr,Strikers 1945 II,Strikers 1945 II
it,Strikers 1945 II,Strikers 1945 II
lld,Strikers 1945 II,Strikers 1945 II
en,Gekido Advance: Kintaro's Revenge,Gekido Advance: Kintaro's Revenge
it,Gekido Advance: Kintaro's Revenge,Gekido Advance: Kintaro's Revenge
fr,Gekido Advance: Kintaro's Revenge,Gekido Advance: Kintaro's Revenge
en,Super Foul Egg,Super Foul Egg
en,Genuine Games,Genuine Games
en,Yahtzee Croshaw,Yahtzee Croshaw
de,Ben Croshaw,Yahtzee Croshaw
es,Ben Croshaw,Yahtzee Croshaw
pl,Ben Croshaw,Yahtzee Croshaw
ru,"Крошоу, Бенджамин",Yahtzee Croshaw
sv,Ben Croshaw,Yahtzee Croshaw
da,Yahtzee Croshaw,Yahtzee Croshaw
ko,벤 크로쇼,Yahtzee Croshaw
no,Yahtzee Croshaw,Yahtzee Croshaw
mg,Ben Croshaw,Yahtzee Croshaw
en,Magical Vacation,Magical Vacation
ja,マジカルバケーション,Magical Vacation
fr,Magical Vacation,Magical Vacation
it,Magical Vacation,Magical Vacation
lld,Magical Vacation,Magical Vacation
en,Aerostar (video game),Aerostar (video game)
it,Aerostar (videogioco),Aerostar (video game)
ca,Aerostar (Game Boy),Aerostar (video game)
en,List of Full Metal Panic! media,List of Full Metal Panic! media
en,PK: Out of the Shadows,PK: Out of the Shadows
it,Chi è PK?,PK: Out of the Shadows
fr,Donald Duck : Qui est PK ?,PK: Out of the Shadows
es,Disney's PK: Out of the Shadows,PK: Out of the Shadows
fi,Disney’s PK: Out of the Shadows,PK: Out of the Shadows
id,Disney's PK: Out of the Shadows,PK: Out of the Shadows
lld,PK: Out of the Shadows,PK: Out of the Shadows
en,Nicktoons: Battle for Volcano Island,Nicktoons: Battle for Volcano Island
ja,スポンジ・ボブとなかまたち,Nicktoons: Battle for Volcano Island
fr,Bob l'éponge et ses amis : Attaque sur l'île du volcan,Nicktoons: Battle for Volcano Island
lld,Nicktoons: Battle for Volcano Island,Nicktoons: Battle for Volcano Island
en,Activision Anthology,Activision Anthology
fr,Activision Anthology,Activision Anthology
nl,Activision Anthology,Activision Anthology
vi,Activision Anthology,Activision Anthology
de,Oil Imperium,Black Gold (video game)
en,Black Gold (video game),Black Gold (video game)
it,Oil Imperium,Black Gold (video game)
nl,Black Gold (computerspel),Black Gold (video game)
lld,Black Gold,Black Gold (video game)
en,"Machinima, Inc.","Machinima, Inc."
es,"Machinima, Inc.","Machinima, Inc."
ru,"Machinima, Inc.","Machinima, Inc."
pt,"Machinima, Inc.","Machinima, Inc."
fr,Machinima.com,"Machinima, Inc."
zh,Machinima公司,"Machinima, Inc."
tr,Machinima (web sitesi),"Machinima, Inc."
hy,Machinima Inc.,"Machinima, Inc."
en,Elexis Sinclaire,Elexis Sinclaire
en,Complete Mage,Complete Mage
en,Mystical Ninja Starring Goemon (Game Boy video game),Mystical Ninja Starring Goemon (Game Boy video game)
ja,がんばれゴエモン 黒船党の謎,Mystical Ninja Starring Goemon (Game Boy video game)
es,Mystical Ninja Starring Goemon (Game Boy),Mystical Ninja Starring Goemon (Game Boy video game)
en,2004 in machinima,2004 in machinima
en,Capcom Puzzle World,Capcom Puzzle World
en,Evidence: The Last Ritual,Evidence: The Last Ritual
fr,In memoriam : Le Dernier Rituel,Evidence: The Last Ritual
lld,Evidence: The Last Ritual,Evidence: The Last Ritual
en,Gangsters 2,Gangsters 2
de,Gangsters 2,Gangsters 2
it,Gangster 2,Gangsters 2
fr,Gangsters 2,Gangsters 2
nl,Gangsters 2: Vendetta,Gangsters 2
lld,Gangsters 2,Gangsters 2
ja,桃太郎伝説シリーズ,Momotaro Densetsu
en,Momotaro Densetsu,Momotaro Densetsu
es,Momotaro Densetsu,Momotaro Densetsu
en,Monato Esprit,Monato Esprit
en,Atari 8-bit family software,Atari 8-bit family software
en,Beach Head II: The Dictator Strikes Back,Beach Head II: The Dictator Strikes Back
it,Beach Head II: The Dictator Strikes Back,Beach Head II: The Dictator Strikes Back
fr,Beach Head II: The Dictator Strikes Back,Beach Head II: The Dictator Strikes Back
en,Anno 1701: Dawn of Discovery,Anno 1701: Dawn of Discovery
de,Anno 1701 (Nintendo DS),Anno 1701: Dawn of Discovery
it,Anno 1701: Dawn of Discovery,Anno 1701: Dawn of Discovery
nl,Anno 1701: Dawn of Discovery,Anno 1701: Dawn of Discovery
sv,Anno 1701: Dawn of Discovery,Anno 1701: Dawn of Discovery
vi,Anno 1701: Dawn of Discovery,Anno 1701: Dawn of Discovery
lld,Anno 1701: Dawn of Discovery,Anno 1701: Dawn of Discovery
en,Rigel's Revenge,Rigel's Revenge
en,Excalibur: Morgana's Revenge,Excalibur: Morgana's Revenge
en,Katakis,Katakis
de,Katakis,Katakis
it,Katakis,Katakis
nl,Katakis,Katakis
cs,Katakis,Katakis
lld,Katakis,Katakis
en,Tears to Tiara,Tears to Tiara
zh,花冠之淚,Tears to Tiara
ja,Tears to Tiara,Tears to Tiara
ru,Tears to Tiara,Tears to Tiara
ko,티어즈 투 티아라,Tears to Tiara
it,Tears to Tiara,Tears to Tiara
vi,Tears to Tiara,Tears to Tiara
ca,Tears to Tiara,Tears to Tiara
en,Obscure II,Obscure II
ru,ObsCure 2,Obscure II
es,ObsCure II,Obscure II
it,Obscure II,Obscure II
fr,Obscure 2,Obscure II
pt,ObsCure II,Obscure II
arz,اوبسكور اى,Obscure II
pl,ObsCure II,Obscure II
simple,ObsCure: The Aftermath,Obscure II
fi,ObsCure II,Obscure II
sv,ObsCure II,Obscure II
az,ObsCure II,Obscure II
lld,ObsCure II,Obscure II
en,Wowhead,Wowhead
ru,Wowhead,Wowhead
uk,Wowhead,Wowhead
sv,Wowhead,Wowhead
be,Wowhead,Wowhead
fi,Wowhead,Wowhead
en,Sam,Sam & Max Beyond Time and Space
de,Sam,Sam & Max Beyond Time and Space
zh,Sam,Sam & Max Beyond Time and Space
es,Sam,Sam & Max Beyond Time and Space
ru,SAM,Sam & Max Beyond Time and Space
fr,Sam,Sam & Max Beyond Time and Space
ja,SAM,Sam & Max Beyond Time and Space
pl,Sam,Sam & Max Beyond Time and Space
vi,Sam,Sam & Max Beyond Time and Space
it,Sam,Sam & Max Beyond Time and Space
nl,Sam,Sam & Max Beyond Time and Space
sv,Sam,Sam & Max Beyond Time and Space
ko,SAM,Sam & Max Beyond Time and Space
cs,Sam,Sam & Max Beyond Time and Space
ig,Sam,Sam & Max Beyond Time and Space
sr,SAM,Sam & Max Beyond Time and Space
pt,Sam,Sam & Max Beyond Time and Space
sl,Sam,Sam & Max Beyond Time and Space
eo,Sam,Sam & Max Beyond Time and Space
ca,SAM,Sam & Max Beyond Time and Space
simple,Sam,Sam & Max Beyond Time and Space
ceb,Sam,Sam & Max Beyond Time and Space
bar,Sam,Sam & Max Beyond Time and Space
is,SAM,Sam & Max Beyond Time and Space
no,SAM,Sam & Max Beyond Time and Space
sh,SAM,Sam & Max Beyond Time and Space
th,แซม,Sam & Max Beyond Time and Space
en,Protostar: War on the Frontier,Protostar: War on the Frontier
en,Time Hollow,Time Hollow
zh,時間空洞 追回被奪走的過去,Time Hollow
es,Time Hollow,Time Hollow
ja,タイムホロウ 奪われた過去を求めて,Time Hollow
fr,Cave du Temps,Time Hollow
it,Time Hollow,Time Hollow
de,Time Hollow,Time Hollow
pt,Time Hollow,Time Hollow
en,Tigerz,Tigerz
lld,Tigerz,Tigerz
en,Bill Trinen,Bill Trinen
tl,Bill Trinen,Bill Trinen
mg,Bill Trinen,Bill Trinen
en,The King of Fighters (film),The King of Fighters (film)
es,The King of Fighters (película),The King of Fighters (film)
pt,The King of Fighters (filme),The King of Fighters (film)
fr,The King of Fighters (film),The King of Fighters (film)
de,The King of Fighters (Film),The King of Fighters (film)
ko,킹 오브 파이터 (영화),The King of Fighters (film)
vi,Sinh tử chiến,The King of Fighters (film)
pl,Król wojowników,The King of Fighters (film)
uk,Король бійців (фільм),The King of Fighters (film)
simple,The King of Fighters (movie),The King of Fighters (film)
en,EA Pacific,EA Pacific
en,Turn 10 Studios,Turn 10 Studios
ru,Turn 10 Studios,Turn 10 Studios
fr,Turn 10 Studios,Turn 10 Studios
de,Turn 10 Studios,Turn 10 Studios
es,Turn 10 Studios,Turn 10 Studios
pt,Turn 10 Studios,Turn 10 Studios
it,Turn 10 Studios,Turn 10 Studios
zh,Turn 10工作室,Turn 10 Studios
nl,Turn 10 Studios,Turn 10 Studios
tr,Turn 10 Studios,Turn 10 Studios
cs,Turn 10 Studios,Turn 10 Studios
sv,Turn 10 Studios,Turn 10 Studios
hu,Turn 10 Studios,Turn 10 Studios
fi,Turn 10 Studios,Turn 10 Studios
ko,턴 10 스튜디오,Turn 10 Studios
lt,Turn 10 Studios,Turn 10 Studios
lv,Turn 10 Studios,Turn 10 Studios
id,Turn 10 Studios,Turn 10 Studios
hy,Turn 10 Studios,Turn 10 Studios
en,Ride to Hell: Retribution,Ride to Hell: Retribution
ru,Ride to Hell: Retribution,Ride to Hell: Retribution
es,Ride to Hell: Retribution,Ride to Hell: Retribution
it,Ride to Hell: Retribution,Ride to Hell: Retribution
fr,Ride to Hell: Retribution,Ride to Hell: Retribution
nl,Ride to Hell: Retribution,Ride to Hell: Retribution
da,Ride To Hell,Ride to Hell: Retribution
arz,ريد تو هيل: ريتريبوتيون,Ride to Hell: Retribution
lld,Ride to Hell: Retribution,Ride to Hell: Retribution
sv,Ride to Hell: Retribution,Ride to Hell: Retribution
en,Alfa Romeo Racing Italiano,Alfa Romeo Racing Italiano
it,SCAR - Squadra Corse Alfa Romeo,Alfa Romeo Racing Italiano
ru,Alfa Romeo Racing Italiano,Alfa Romeo Racing Italiano
es,Alfa Romeo Racing Italiano,Alfa Romeo Racing Italiano
pt,Alfa Romeo Racing Italiano,Alfa Romeo Racing Italiano
lld,Alfa Romeo Racing Italiano,Alfa Romeo Racing Italiano
en,The Secret of Bastow Manor,The Secret of Bastow Manor
en,MegaWars III,MegaWars III
en,Street Fighter: The Movie (arcade game),Street Fighter: The Movie (arcade game)
ja,ストリートファイター ザ・ムービー,Street Fighter: The Movie (arcade game)
es,Street Fighter: The Movie,Street Fighter: The Movie (arcade game)
fr,Street Fighter: The Movie,Street Fighter: The Movie (arcade game)
pt,Street Fighter: The Movie (jogo eletrônico),Street Fighter: The Movie (arcade game)
th,สตรีทไฟเตอร์: เดอะมูฟวี (เกมอาร์เคด),Street Fighter: The Movie (arcade game)
lld,Street Fighter: The Movie (juech di arcade),Street Fighter: The Movie (arcade game)
sv,Street Fighter: The Movie (arkadspel),Street Fighter: The Movie (arcade game)
en,No More Heroes 2: Desperate Struggle,No More Heroes 2: Desperate Struggle
ja,NO MORE HEROES 2 DESPERATE STRUGGLE,No More Heroes 2: Desperate Struggle
es,No More Heroes 2: Desperate Struggle,No More Heroes 2: Desperate Struggle
it,No More Heroes 2: Desperate Struggle,No More Heroes 2: Desperate Struggle
fr,No More Heroes: Desperate Struggle,No More Heroes 2: Desperate Struggle
pt,No More Heroes: Desperate Struggle,No More Heroes 2: Desperate Struggle
arz,نو مور هيرويس 2: ديسپيرات ستروجل,No More Heroes 2: Desperate Struggle
ca,No More Heroes 2: Desperate Struggle,No More Heroes 2: Desperate Struggle
lld,No More Heroes 2: Desperate Struggle,No More Heroes 2: Desperate Struggle
en,Championship Pool,Championship Pool
fr,Championship Pool,Championship Pool
uk,Championship Pool,Championship Pool
en,Steve Perrin's Quest Rules,Steve Perrin's Quest Rules
es,Steve Perrin's Quest Rules,Steve Perrin's Quest Rules
en,Call of Duty: World at War – Final Fronts,Call of Duty: World at War – Final Fronts
ru,Call of Duty: World at War – Final Fronts,Call of Duty: World at War – Final Fronts
es,Call of Duty: World at War - Final Fronts,Call of Duty: World at War – Final Fronts
it,Call of Duty: World at War: Final Fronts,Call of Duty: World at War – Final Fronts
fr,Call of Duty: World at War - Final Fronts,Call of Duty: World at War – Final Fronts
pt,Call of Duty: World at War – Final Fronts,Call of Duty: World at War – Final Fronts
pl,Call of Duty: World at War: Final Fronts,Call of Duty: World at War – Final Fronts
simple,Call of Duty: World at War – Final Fronts,Call of Duty: World at War – Final Fronts
sr,Call of Duty: World at War - Final Fronts,Call of Duty: World at War – Final Fronts
ko,콜 오브 듀티: 월드 앳 워: 파이널 프론트,Call of Duty: World at War – Final Fronts
da,Call of Duty: World at War – Final Fronts,Call of Duty: World at War – Final Fronts
ro,Call of Duty: World at War: Final Fronts,Call of Duty: World at War – Final Fronts
no,Call of Duty: World at War – Final Fronts,Call of Duty: World at War – Final Fronts
arz,كول اوف ديوتي: ورلد ات وور - فاينال فرونتس,Call of Duty: World at War – Final Fronts
gl,Call of Duty: World at War Final Fronts,Call of Duty: World at War – Final Fronts
lld,Call of Duty: World at War – Final Fronts,Call of Duty: World at War – Final Fronts
sh,Call of Duty: World at War - Final Fronts,Call of Duty: World at War – Final Fronts
en,LegendMUD,LegendMUD
en,Menzoberranzan (video game),Menzoberranzan (video game)
de,Menzoberranzan,Menzoberranzan (video game)
fr,Menzoberranzan (jeu vidéo),Menzoberranzan (video game)
it,Menzoberranzan (videogioco),Menzoberranzan (video game)
lld,Menzoberranzan,Menzoberranzan (video game)
en,Tapulous,Tapulous
fr,Tapulous,Tapulous
en,Star Wars: The Clone Wars – Republic Heroes,Star Wars: The Clone Wars – Republic Heroes
ru,Star Wars: The Clone Wars – Republic Heroes,Star Wars: The Clone Wars – Republic Heroes
es,Star Wars: The Clone Wars - Republic Heroes,Star Wars: The Clone Wars – Republic Heroes
fr,Star Wars: The Clone Wars - Les Héros de la République,Star Wars: The Clone Wars – Republic Heroes
it,Star Wars: The Clone Wars - Gli eroi della Repubblica,Star Wars: The Clone Wars – Republic Heroes
pl,Star Wars: The Clone Wars – Republic Heroes,Star Wars: The Clone Wars – Republic Heroes
lld,Star Wars: The Clone Wars – Republic Heroes,Star Wars: The Clone Wars – Republic Heroes
en,Shatter (video game),Shatter (video game)
ru,Shatter,Shatter (video game)
fr,Shatter (jeu vidéo),Shatter (video game)
lld,Shatter,Shatter (video game)
en,Monsters vs. Aliens (video game),Monsters vs. Aliens (video game)
pt,Monsters vs. Aliens (jogo eletrônico),Monsters vs. Aliens (video game)
it,Mostri contro alieni (videogioco),Monsters vs. Aliens (video game)
lld,Monsters vs. Aliens,Monsters vs. Aliens (video game)
arz,مونستيرس ڤس. الينس,Monsters vs. Aliens (video game)
ceb,Monsters vs. Aliens (video game),Monsters vs. Aliens (video game)
en,Putt,Putt & Putter
de,Putt,Putt & Putter
nl,Putt,Putt & Putter
en,NBA 2K1,NBA 2K1
fr,NBA 2K1,NBA 2K1
zh,NBA 2K1,NBA 2K1
it,NBA 2K1,NBA 2K1
pt,NBA 2K1,NBA 2K1
wuu,NBA 2K1,NBA 2K1
fi,NBA 2K1,NBA 2K1
ko,NBA 2K1,NBA 2K1
lld,NBA 2K1,NBA 2K1
nl,NBA 2K1,NBA 2K1
sv,NBA 2K1,NBA 2K1
en,Mark Allen (software developer),Mark Allen (software developer)
es,Mark Allen (programador),Mark Allen (software developer)
ja,クーロンズゲート,Kowloon's Gate
en,Kowloon's Gate,Kowloon's Gate
it,Kowloon's Gate,Kowloon's Gate
en,Walls of Rome (video game),Walls of Rome (video game)
en,Palago,Palago
ru,Палаго,Palago
zh,帛琉圈棋,Palago
en,Robot Rescue,Robot Rescue
ja,ARC STYLE: ロボットレスキュー 〜トラップだらけの迷路パズル〜,Robot Rescue
