lang,topic,topic_in_English
no,Game Informer,Game Informer
ckb,گەیم ئینفۆرمەر,Game Informer
en,Mario Paint,Mario Paint
ja,マリオペイント,Mario Paint
es,Mario Paint,Mario Paint
fr,Mario Paint,Mario Paint
pt,Mario Paint,Mario Paint
de,Mario Paint,Mario Paint
ru,Mario Paint,Mario Paint
it,Mario Paint,Mario Paint
sv,Mario Paint,Mario Paint
nl,Mario Paint,Mario Paint
ca,Mario Paint,Mario Paint
ko,마리오 페인트,Mario Paint
simple,Mario Paint,Mario Paint
th,มาริโอเพนต์,Mario Paint
fi,Mario Paint,Mario Paint
lld,Mario Paint,Mario Paint
tl,Mario Paint,Mario Paint
en,HeroQuest,HeroQuest
de,HeroQuest,HeroQuest
it,HeroQuest,HeroQuest
fr,HeroQuest (jeu de société),HeroQuest
es,HeroQuest (juego de tablero),HeroQuest
fi,HeroQuest (lautapeli),HeroQuest
nl,Heroquest,HeroQuest
sv,HeroQuest,HeroQuest
da,HeroQuest,HeroQuest
ca,HeroQuest,HeroQuest
el,HeroQuest,HeroQuest
en,SimFarm,SimFarm
ja,シムファーム,SimFarm
zh,模擬農場,SimFarm
de,Sim Farm,SimFarm
ru,SimFarm,SimFarm
pt,SimFarm,SimFarm
pl,SimFarm,SimFarm
fr,SimFarm,SimFarm
it,SimFarm,SimFarm
ko,심팜,SimFarm
cs,SimFarm,SimFarm
nl,SimFarm,SimFarm
uk,SimFarm,SimFarm
sv,SimFarm,SimFarm
lld,SimFarm,SimFarm
th,ซิมฟาร์ม,SimFarm
en,Kirby Air Ride,Kirby Air Ride
ja,カービィのエアライド,Kirby Air Ride
fr,Kirby Air Ride,Kirby Air Ride
es,Kirby Air Ride,Kirby Air Ride
ru,Kirby Air Ride,Kirby Air Ride
it,Kirby Air Ride,Kirby Air Ride
pt,Kirby Air Ride,Kirby Air Ride
ko,커비의 에어라이드,Kirby Air Ride
nl,Kirby Air Ride,Kirby Air Ride
fi,Kirby Air Ride,Kirby Air Ride
lld,Kirby Air Ride,Kirby Air Ride
en,SuperTux,SuperTux
es,SuperTux,SuperTux
ru,SuperTux,SuperTux
de,SuperTux,SuperTux
fr,SuperTux,SuperTux
pt,SuperTux,SuperTux
pl,SuperTux,SuperTux
it,SuperTux,SuperTux
ja,SuperTux,SuperTux
zh,超級企鵝,SuperTux
nl,SuperTux,SuperTux
fi,SuperTux,SuperTux
ko,SuperTux,SuperTux
uk,SuperTux,SuperTux
cs,SuperTux,SuperTux
lt,SuperTux,SuperTux
no,SuperTux,SuperTux
bar,SuperTux,SuperTux
br,SuperTux,SuperTux
ca,SuperTux,SuperTux
eo,SuperTux,SuperTux
nn,SuperTux,SuperTux
sv,SuperTux,SuperTux
be,SuperTux,SuperTux
sk,SuperTux,SuperTux
en,Guillotine (game),Guillotine (game)
fr,Guillotine (jeu),Guillotine (game)
de,Guillotine (Spiel),Guillotine (game)
en,Evil Genius (video game),Evil Genius (video game)
ru,Evil Genius,Evil Genius (video game)
de,Evil Genius,Evil Genius (video game)
fr,Evil Genius,Evil Genius (video game)
es,Evil Genius,Evil Genius (video game)
zh,邪惡天才 (電子遊戲),Evil Genius (video game)
pl,Evil Genius,Evil Genius (video game)
it,Evil Genius (videogioco),Evil Genius (video game)
arz,اڤيل جينيوس,Evil Genius (video game)
hr,Evil Genius,Evil Genius (video game)
sv,Evil Genius,Evil Genius (video game)
vi,Evil Genius,Evil Genius (video game)
lld,Evil Genius,Evil Genius (video game)
en,Jill of the Jungle,Jill of the Jungle
de,Jill of the Jungle,Jill of the Jungle
es,Jill of the Jungle,Jill of the Jungle
it,Jill of the Jungle,Jill of the Jungle
fr,Jill of the Jungle,Jill of the Jungle
tr,Jill of the Jungle,Jill of the Jungle
nl,Jill of the Jungle,Jill of the Jungle
en,ERE Informatique,ERE Informatique
fr,Ère informatique,ERE Informatique
es,ERE Informatique,ERE Informatique
pl,Ère Informatique,ERE Informatique
en,Lunar: The Silver Star,Lunar: The Silver Star
ja,LUNAR ザ・シルバースター,Lunar: The Silver Star
ru,Lunar: The Silver Star,Lunar: The Silver Star
fr,Lunar: The Silver Star,Lunar: The Silver Star
zh,露娜 银河之星,Lunar: The Silver Star
it,Lunar: The Silver Star,Lunar: The Silver Star
nl,Lunar: The Silver Star,Lunar: The Silver Star
ko,루나: 더 실버 스타,Lunar: The Silver Star
th,ลูนาร์: เดอะซิลเวอร์สตาร์,Lunar: The Silver Star
wuu,露娜 银河之星,Lunar: The Silver Star
lld,Lunar: The Silver Star,Lunar: The Silver Star
ru,Heroes of Might and Magic III,Heroes of Might and Magic III
en,Heroes of Might and Magic III,Heroes of Might and Magic III
pl,Heroes of Might and Magic III,Heroes of Might and Magic III
de,Heroes of Might and Magic III,Heroes of Might and Magic III
uk,Heroes of Might and Magic III,Heroes of Might and Magic III
fr,Heroes of Might and Magic III,Heroes of Might and Magic III
zh,魔法门之英雄无敌III：埃拉西亚的光复,Heroes of Might and Magic III
es,Heroes of Might and Magic III,Heroes of Might and Magic III
hu,Heroes of Might and Magic III: The Restoration of Erathia,Heroes of Might and Magic III
cs,Heroes of Might and Magic III: The Restoration of Erathia,Heroes of Might and Magic III
vi,Heroes of Might and Magic III,Heroes of Might and Magic III
sv,Heroes of Might and Magic III: The Restoration of Erathia,Heroes of Might and Magic III
bg,Heroes of Might and Magic III,Heroes of Might and Magic III
it,Heroes of Might and Magic III: The Restoration of Erathia,Heroes of Might and Magic III
fi,Heroes of Might and Magic III: The Restoration of Erathia,Heroes of Might and Magic III
ro,Heroes of Might and Magic III,Heroes of Might and Magic III
ko,히어로즈 오브 마이트 앤 매직 III,Heroes of Might and Magic III
tr,Heroes of Might and Magic 3,Heroes of Might and Magic III
nl,Heroes of Might and Magic III: The Restoration of Erathia,Heroes of Might and Magic III
lt,Heroes of Might and Magic III,Heroes of Might and Magic III
no,Heroes of Might and Magic III: The Restoration of Erathia,Heroes of Might and Magic III
sl,Heroes of Might and Magic III: The Restoration of Erathia,Heroes of Might and Magic III
wuu,魔法门之英雄无敌III：埃拉西亚个光复,Heroes of Might and Magic III
arz,هيرويس اوف ميجت اند ماجيك اى,Heroes of Might and Magic III
be-tarask,Heroes of Might and Magic III,Heroes of Might and Magic III
lld,Heroes of Might and Magic III,Heroes of Might and Magic III
en,The Manhole,The Manhole
fr,The Manhole,The Manhole
zh,童話仙境,The Manhole
lld,The Manhole,The Manhole
arz,ث مانهول,The Manhole
en,Basketbrawl,Basketbrawl
pt,Basketbrawl,Basketbrawl
lld,Basketbrawl,Basketbrawl
en,Metal Arms: Glitch in the System,Metal Arms: Glitch in the System
fr,Metal Arms: Glitch in the System,Metal Arms: Glitch in the System
lld,Metal Arms: Glitch in the System,Metal Arms: Glitch in the System
en,Ravensburger,Ravensburger
de,Ravensburger,Ravensburger
fr,Ravensburger,Ravensburger
it,Ravensburger,Ravensburger
nl,Ravensburger,Ravensburger
es,Ravensburger,Ravensburger
fi,Ravensburger,Ravensburger
pl,Ravensburger,Ravensburger
ru,Равенсбургер,Ravensburger
sv,Ravensburger,Ravensburger
tr,Ravensburger,Ravensburger
da,Ravensburger,Ravensburger
no,Ravensburger,Ravensburger
azb,رافنزبورقر,Ravensburger
simple,Ravensburger,Ravensburger
en,Desert Speedtrap,Desert Speedtrap
fr,Desert Speedtrap,Desert Speedtrap
sv,Desert Speedtrap,Desert Speedtrap
lld,Desert Speedtrap,Desert Speedtrap
en,Magic Carpet 2,Magic Carpet 2
de,Magic Carpet 2,Magic Carpet 2
it,Magic Carpet 2,Magic Carpet 2
fr,Magic Carpet 2,Magic Carpet 2
lld,Magic Carpet 2,Magic Carpet 2
en,Shannara (video game),Shannara (video game)
de,Shannara,Shannara (video game)
ru,Shannara,Shannara (video game)
it,Shannara (videogioco),Shannara (video game)
fr,Shannara (jeu vidéo),Shannara (video game)
lld,Shannara,Shannara (video game)
en,Heimdall (video game),Heimdall (video game)
it,Heimdall (videogioco),Heimdall (video game)
pl,Heimdall (gra komputerowa),Heimdall (video game)
fr,Heimdall (jeu vidéo),Heimdall (video game)
fi,Heimdall (videopeli),Heimdall (video game)
en,Pimania,Pimania
de,Pimania,Pimania
en,Rhino Video Games,Rhino Video Games
en,Growlanser III: The Dual Darkness,Growlanser III: The Dual Darkness
ja,グローランサーIII,Growlanser III: The Dual Darkness
it,Growlanser III: The Dual Darkness,Growlanser III: The Dual Darkness
lld,Growlanser III: The Dual Darkness,Growlanser III: The Dual Darkness
en,Yuri Lowenthal,Yuri Lowenthal
es,Yuri Lowenthal,Yuri Lowenthal
fr,Yuri Lowenthal,Yuri Lowenthal
it,Yuri Lowenthal,Yuri Lowenthal
de,Yuri Lowenthal,Yuri Lowenthal
pt,Yuri Lowenthal,Yuri Lowenthal
ja,ユーリ・ローエンタール,Yuri Lowenthal
nl,Yuri Lowenthal,Yuri Lowenthal
id,Yuri Lowenthal,Yuri Lowenthal
sv,Yuri Lowenthal,Yuri Lowenthal
fi,Yuri Lowenthal,Yuri Lowenthal
hu,Yuri Lowenthal,Yuri Lowenthal
azb,یوری لاونتال,Yuri Lowenthal
el,Γιούρι Λόουενθαλ,Yuri Lowenthal
af,Yuri Lowenthal,Yuri Lowenthal
ko,유리 로언솔,Yuri Lowenthal
arz,يورى لوينثال,Yuri Lowenthal
ms,Yuri Lowenthal,Yuri Lowenthal
en,Falcon (series),Falcon (series)
de,Falcon (Computerspielreihe),Falcon (series)
fr,Falcon (série de jeux vidéo),Falcon (series)
fi,Falcon (pelisarja),Falcon (series)
pt,Falcon (série de jogos eletrônicos),Falcon (series)
en,Kow Otani,Kow Otani
ja,大谷幸,Kow Otani
es,Kō Ōtani,Kow Otani
ru,"Отани, Ко",Kow Otani
fr,Kow Otani,Kow Otani
zh,大谷幸,Kow Otani
pt,Kō Ōtani,Kow Otani
azb,کو اوتانی,Kow Otani
no,Kow Otani,Kow Otani
arz,كو اوتانى,Kow Otani
en,Howard Drossin,Howard Drossin
it,Howard Drossin,Howard Drossin
sv,Howard Drossin,Howard Drossin
arz,هوارد دروسين,Howard Drossin
mg,Howard Drossin,Howard Drossin
en,Call of Juarez (video game),Call of Juarez (video game)
ru,Call of Juarez (игра),Call of Juarez (video game)
es,Call of Juarez,Call of Juarez (video game)
de,Call of Juarez,Call of Juarez (video game)
it,Call of Juarez,Call of Juarez (video game)
pl,Call of Juarez,Call of Juarez (video game)
fr,Call of Juarez (jeu vidéo),Call of Juarez (video game)
pt,Call of Juarez (jogo eletrônico),Call of Juarez (video game)
cs,Call of Juarez (videohra),Call of Juarez (video game)
uk,Call of Juarez,Call of Juarez (video game)
fi,Call of Juarez,Call of Juarez (video game)
hu,Call of Juarez,Call of Juarez (video game)
nl,Call of Juarez (computerspel),Call of Juarez (video game)
arz,كول اوف جوريز,Call of Juarez (video game)
sl,Call of Juarez,Call of Juarez (video game)
lld,Call of Juarez,Call of Juarez (video game)
en,Spam (video games),Spam (video games)
zh-yue,勁撳,Spam (video games)
en,Rogue Trip: Vacation 2012,Rogue Trip: Vacation 2012
ru,Rogue Trip: Vacation 2012,Rogue Trip: Vacation 2012
it,Rogue Trip: Vacation 2012,Rogue Trip: Vacation 2012
fi,Rogue Trip: Vacation 2012,Rogue Trip: Vacation 2012
arz,ريچ تريپ: ڤيكيشن 2012,Rogue Trip: Vacation 2012
lld,Rogue Trip: Vacation 2012,Rogue Trip: Vacation 2012
ru,GSC Game World,GSC Game World
en,GSC Game World,GSC Game World
uk,GSC Game World,GSC Game World
de,GSC Game World,GSC Game World
pl,GSC Game World,GSC Game World
fr,GSC Game World,GSC Game World
es,GSC Game World,GSC Game World
cs,GSC Game World,GSC Game World
pt,GSC Game World,GSC Game World
tr,GSC Game World,GSC Game World
it,GSC Game World,GSC Game World
hu,GSC Game World,GSC Game World
vi,GSC Game World,GSC Game World
ko,GSC 게임 월드,GSC Game World
lt,GSC Game World,GSC Game World
be,GSC Game World,GSC Game World
nl,GSC Game World,GSC Game World
sv,GSC Game World,GSC Game World
azb,جی اس سی قیم ورلد,GSC Game World
hy,GSC Game World,GSC Game World
be-tarask,GSC Game World,GSC Game World
ka,GSC Game World,GSC Game World
en,Space Pirates (laserdisc video game),Space Pirates (laserdisc video game)
nl,Space Pirates,Space Pirates (laserdisc video game)
en,NBA Jam 2000,NBA Jam 2000
lld,NBA Jam 2000,NBA Jam 2000
en,Solar Crusade,Solar Crusade
lld,Solar Crusade,Solar Crusade
en,World in Conflict,World in Conflict
ru,World in Conflict,World in Conflict
de,World in Conflict,World in Conflict
zh,冲突世界,World in Conflict
es,World in Conflict,World in Conflict
fr,World in Conflict,World in Conflict
it,World in Conflict,World in Conflict
uk,World in Conflict,World in Conflict
pt,World in Conflict,World in Conflict
sv,World in Conflict,World in Conflict
pl,World in Conflict,World in Conflict
id,World in Conflict,World in Conflict
cs,World in Conflict,World in Conflict
vi,World in Conflict,World in Conflict
nl,World in Conflict,World in Conflict
sr,World in Conflict,World in Conflict
fi,World in Conflict,World in Conflict
sk,World in Conflict,World in Conflict
lld,World in Conflict,World in Conflict
arz,وورلد ان كونفليكت,World in Conflict
ca,World in Conflict,World in Conflict
eu,World in Conflict,World in Conflict
en,WWE SmackDown vs. Raw 2007,WWE SmackDown vs. Raw 2007
es,WWE SmackDown vs. Raw 2007,WWE SmackDown vs. Raw 2007
it,WWE SmackDown vs. Raw 2007,WWE SmackDown vs. Raw 2007
fr,WWE SmackDown vs. Raw 2007,WWE SmackDown vs. Raw 2007
pt,WWE SmackDown vs. Raw 2007,WWE SmackDown vs. Raw 2007
ja,WWE 2007 SmackDown vs Raw,WWE SmackDown vs. Raw 2007
tr,WWE SmackDown vs. Raw 2007,WWE SmackDown vs. Raw 2007
pl,WWE SmackDown vs. Raw 2007,WWE SmackDown vs. Raw 2007
fi,WWE SmackDown vs. Raw 2007,WWE SmackDown vs. Raw 2007
de,WWE SmackDown! vs. Raw 2007,WWE SmackDown vs. Raw 2007
lld,WWE SmackDown vs. Raw 2007,WWE SmackDown vs. Raw 2007
simple,WWE SmackDown vs. Raw 2007,WWE SmackDown vs. Raw 2007
arz,دبليو دبليو اى سماكداون ضد رو 2007,WWE SmackDown vs. Raw 2007
no,WWE SmackDown vs. Raw 2007,WWE SmackDown vs. Raw 2007
en,SpyHunter,SpyHunter
ru,"Spy Hunter (игра, 2001)",SpyHunter
pl,SpyHunter,SpyHunter
fr,"Spy Hunter (jeu vidéo, 2001)",SpyHunter
lld,SpyHunter,SpyHunter
en,Video Power,Video Power
es,Video Poder,Video Power
it,Video Power,Video Power
en,NFL Head Coach,NFL Head Coach
de,NFL Head Coach,NFL Head Coach
sv,NFL Head Coach,NFL Head Coach
en,Ultimate Fighter,Ultimate Fighter
fr,Ultimate Fighter,Ultimate Fighter
en,Space Invaders Virtual Collection,Space Invaders Virtual Collection
pt,Space Invaders Virtual Collection,Space Invaders Virtual Collection
en,Acrobat Mission,Acrobat Mission
ja,アクロバットミッション,Acrobat Mission
es,Acrobat Mission,Acrobat Mission
sv,Acrobat Mission,Acrobat Mission
lld,Acrobat Mission,Acrobat Mission
en,True Fantasy Live Online,True Fantasy Live Online
ja,トゥルーファンタジー ライブオンライン,True Fantasy Live Online
fr,True Fantasy Live Online,True Fantasy Live Online
en,Ripper (video game),Ripper (video game)
ru,Ripper,Ripper (video game)
it,Ripper (videogioco),Ripper (video game)
fr,Ripper (jeu vidéo),Ripper (video game)
pl,Ripper (gra komputerowa),Ripper (video game)
lld,Ripper,Ripper (video game)
en,UFO: Extraterrestrials,UFO: Extraterrestrials
ru,UFO: Extraterrestrials,UFO: Extraterrestrials
pl,UFO: Extraterrestrials,UFO: Extraterrestrials
fr,UFO: Extraterrestrials,UFO: Extraterrestrials
it,UFO: Extraterrestrials,UFO: Extraterrestrials
fi,UFO: Extraterrestrials,UFO: Extraterrestrials
vi,UFO: Extraterrestrials,UFO: Extraterrestrials
en,ElkY,ElkY
fr,Bertrand Grospellier,ElkY
de,Bertrand Grospellier,ElkY
ko,베르트랑 그로스펠리에,ElkY
ru,"Гроспелье, Бертран",ElkY
pl,Bertrand Grospellier,ElkY
fi,Bertrand Grospellier,ElkY
it,Bertrand Grospellier,ElkY
nl,Bertrand Grospellier,ElkY
pt,Bertrand Grospellier,ElkY
et,Bertrand Grospellier,ElkY
arz,الكى (لاعب بوكر من فرنسا),ElkY
en,Taito Z System,Taito Z System
en,Battle K-Road,Battle K-Road
ja,バトルクロード,Battle K-Road
it,Battle K-Road,Battle K-Road
lld,Battle K-Road,Battle K-Road
en,Fundex Games,Fundex Games
en,Anvil of Dawn,Anvil of Dawn
ru,Anvil of Dawn,Anvil of Dawn
fr,Anvil of Dawn,Anvil of Dawn
hu,Anvil of Dawn,Anvil of Dawn
ro,Anvil of Dawn,Anvil of Dawn
lld,Anvil of Dawn,Anvil of Dawn
arz,انڤيل اوف داون,Anvil of Dawn
en,Diceland,Diceland
en,Lodestone Games,Lodestone Games
en,Vanpool (company),Vanpool (company)
ja,バンプール,Vanpool (company)
fr,Vanpool,Vanpool (company)
es,Vanpool,Vanpool (company)
it,Vanpool,Vanpool (company)
pt,Vanpool,Vanpool (company)
nl,Vanpool,Vanpool (company)
sv,Vanpool,Vanpool (company)
ja,マイクロニクス (ゲーム会社),Micronics
en,Micronics,Micronics
sv,Micronics,Micronics
en,Fish Tycoon,Fish Tycoon
zh,養魚大亨,Fish Tycoon
arz,فيش تيكون,Fish Tycoon
lld,Fish Tycoon,Fish Tycoon
en,"Casino, Inc.","Casino, Inc."
es,"Casino, Inc.","Casino, Inc."
pl,"Casino, Inc.","Casino, Inc."
fr,"Casino, Inc.","Casino, Inc."
en,Kingdom Hearts III,Kingdom Hearts III
ja,キングダム ハーツIII,Kingdom Hearts III
it,Kingdom Hearts III,Kingdom Hearts III
es,Kingdom Hearts III,Kingdom Hearts III
ru,Kingdom Hearts III,Kingdom Hearts III
fr,Kingdom Hearts 3,Kingdom Hearts III
zh,王國之心III,Kingdom Hearts III
pt,Kingdom Hearts III,Kingdom Hearts III
de,Kingdom Hearts III,Kingdom Hearts III
fi,Kingdom Hearts III,Kingdom Hearts III
tr,Kingdom Hearts III,Kingdom Hearts III
id,Kingdom Hearts III,Kingdom Hearts III
nl,Kingdom Hearts III,Kingdom Hearts III
sv,Kingdom Hearts III,Kingdom Hearts III
th,คิงดอมฮาตส์ III,Kingdom Hearts III
simple,Kingdom Hearts III,Kingdom Hearts III
ko,킹덤 하츠 III,Kingdom Hearts III
no,Kingdom Hearts III,Kingdom Hearts III
lld,Kingdom Hearts III,Kingdom Hearts III
arz,كينجدوم هارتس 3,Kingdom Hearts III
ceb,Kingdom Hearts III,Kingdom Hearts III
la,Kingdom Hearts 3,Kingdom Hearts III
en,Microsoft Entertainment Pack: The Puzzle Collection,Microsoft Entertainment Pack: The Puzzle Collection
fr,Microsoft Entertainment Pack: The Puzzle Collection,Microsoft Entertainment Pack: The Puzzle Collection
lld,Microsoft Entertainment Pack: The Puzzle Collection,Microsoft Entertainment Pack: The Puzzle Collection
en,Ishido: The Way of Stones,Ishido: The Way of Stones
fr,Ishido: The Way of Stones,Ishido: The Way of Stones
en,Wipeout Pulse,Wipeout Pulse
fr,Wipeout Pulse,Wipeout Pulse
es,Wipeout Pulse,Wipeout Pulse
it,Wipeout Pulse,Wipeout Pulse
de,Wipeout Pulse,Wipeout Pulse
