lang,topic,topic_in_English
it,Fatal Fury 2,Fatal Fury 2
ru,Fatal Fury 2,Fatal Fury 2
ko,아랑전설 2,Fatal Fury 2
pt,Fatal Fury 2,Fatal Fury 2
lld,Fatal Fury 2,Fatal Fury 2
sv,Fatal Fury 2,Fatal Fury 2
arz,فاتال فورى 2,Fatal Fury 2
nl,Fatal Fury 2,Fatal Fury 2
en,Fire Pro Wrestling,Fire Pro Wrestling
ja,ファイヤープロレスリング,Fire Pro Wrestling
fr,Fire Pro Wrestling,Fire Pro Wrestling
it,Fire Pro Wrestling,Fire Pro Wrestling
lld,Fire Pro Wrestling,Fire Pro Wrestling
en,WTA Tour Tennis,WTA Tour Tennis
fr,Pro WTA Tour Tennis,WTA Tour Tennis
sv,WTA Tour Tennis,WTA Tour Tennis
en,Sirius Software,Sirius Software
de,Sirius Software,Sirius Software
it,Sirius Software,Sirius Software
fr,Sirius Software,Sirius Software
en,Spider-Man and Venom: Maximum Carnage,Spider-Man and Venom: Maximum Carnage
ru,Spider-Man and Venom: Maximum Carnage,Spider-Man and Venom: Maximum Carnage
es,Spider-Man and Venom: Maximum Carnage,Spider-Man and Venom: Maximum Carnage
it,Spider-Man and Venom: Maximum Carnage,Spider-Man and Venom: Maximum Carnage
fr,Spider-Man and Venom: Maximum Carnage,Spider-Man and Venom: Maximum Carnage
sv,Spider-Man and Venom: Maximum Carnage,Spider-Man and Venom: Maximum Carnage
lld,Spider-Man and Venom: Maximum Carnage,Spider-Man and Venom: Maximum Carnage
en,Champions: Return to Arms,Champions: Return to Arms
pt,Champions: Return to Arms,Champions: Return to Arms
fr,Champions: Return to Arms,Champions: Return to Arms
lld,Champions: Return to Arms,Champions: Return to Arms
en,24: The Game,24: The Game
ru,24: The Game,24: The Game
de,24: The Game,24: The Game
fr,"24 Heures chrono, le jeu",24: The Game
it,24: The Game,24: The Game
pt,24: The Game,24: The Game
es,24: The Game,24: The Game
fi,24: The Game,24: The Game
zh,反恐24小时 (游戏),24: The Game
pl,24: The Game,24: The Game
bg,24: Играта,24: The Game
da,24: The Game,24: The Game
ko,24: 더 게임,24: The Game
nl,24: The Game,24: The Game
no,24: The Game,24: The Game
sv,24: The Game,24: The Game
arz,ذا جيم: 24,24: The Game
el,24: The Game,24: The Game
hr,24: The Game,24: The Game
lld,24: The Game,24: The Game
sh,24: The Game,24: The Game
en,Romstar,Romstar
it,Romstar,Romstar
fr,Romstar,Romstar
uk,Romstar,Romstar
en,HB Studios,HB Studios
fr,HB Studios,HB Studios
tr,HB Studios,HB Studios
nl,HB Studios,HB Studios
uz,HB Studios,HB Studios
en,Armored Core 2: Another Age,Armored Core 2: Another Age
ja,アーマード・コア2 アナザーエイジ,Armored Core 2: Another Age
ru,Armored Core 2: Another Age,Armored Core 2: Another Age
it,Armored Core 2: Another Age,Armored Core 2: Another Age
es,Armored Core 2: Another Age,Armored Core 2: Another Age
fr,Armored Core 2: Another Age,Armored Core 2: Another Age
lld,Armored Core 2: Another Age,Armored Core 2: Another Age
en,Dungeon Explorer,Dungeon Explorer
en,Nintendo Power (cartridge),Nintendo Power (cartridge)
ja,ニンテンドウパワー,Nintendo Power (cartridge)
es,Nintendo Power (cartucho),Nintendo Power (cartridge)
pt,Nintendo Power (cartucho),Nintendo Power (cartridge)
fr,Nintendo Power (cartouche),Nintendo Power (cartridge)
zh,任天堂力量 (卡带),Nintendo Power (cartridge)
pl,Nintendo Power (rozszerzenie),Nintendo Power (cartridge)
en,Microsoft Ants,Microsoft Ants
en,The Legend of Oasis,The Legend of Oasis
ru,The Story of Thor 2,The Legend of Oasis
es,The Story of Thor 2,The Legend of Oasis
fr,The Story of Thor 2,The Legend of Oasis
it,The Story of Thor 2,The Legend of Oasis
sv,The Story of Thor 2,The Legend of Oasis
lld,The Legend of Oasis,The Legend of Oasis
en,Caylus (game),Caylus (game)
de,Caylus (Spiel),Caylus (game)
fr,Caylus (jeu),Caylus (game)
it,Caylus (gioco),Caylus (game)
es,Caylus (juego de mesa),Caylus (game)
ru,Кайлюс,Caylus (game)
pt,Caylus,Caylus (game)
pl,Caylus (gra),Caylus (game)
zh,凱呂斯 (遊戲),Caylus (game)
ca,Caylus (joc),Caylus (game)
sv,Caylus,Caylus (game)
da,Caylus,Caylus (game)
vi,Caylus,Caylus (game)
en,Monuments of Mars,Monuments of Mars
it,Monuments of Mars,Monuments of Mars
pl,Monuments of Mars,Monuments of Mars
en,Tournament director (poker),Tournament director (poker)
en,Silver (video game),Silver (video game)
de,Silver (Computerspiel),Silver (video game)
it,Silver (videogioco),Silver (video game)
es,Silver (videojuego),Silver (video game)
fr,Silver (jeu vidéo),Silver (video game)
pt,Silver (jogo eletrônico),Silver (video game)
sv,Silver (spel),Silver (video game)
en,Howard Thompson (wargame designer),Howard Thompson (wargame designer)
en,Spellbinder (video game),Spellbinder (video game)
en,SegaSoft,SegaSoft
fr,SegaSoft,SegaSoft
it,SegaSoft,SegaSoft
en,The Da Vinci Code (video game),The Da Vinci Code (video game)
ru,The Da Vinci Code (игра),The Da Vinci Code (video game)
it,Il codice da Vinci (videogioco),The Da Vinci Code (video game)
de,The Da Vinci Code – Sakrileg (Computerspiel),The Da Vinci Code (video game)
fr,Da Vinci Code (jeu vidéo),The Da Vinci Code (video game)
pl,Kod da Vinci (gra komputerowa),The Da Vinci Code (video game)
nl,The Da Vinci Code (computerspel),The Da Vinci Code (video game)
sr,The Da Vinci Code (video-igra),The Da Vinci Code (video game)
hr,Da Vinci Code (igra),The Da Vinci Code (video game)
id,The Da Vinci Code (permainan video),The Da Vinci Code (video game)
sh,The Da Vinci Code (igra),The Da Vinci Code (video game)
arz,ث دا ڤينسى كود,The Da Vinci Code (video game)
gl,The Da Vinci Code (videoxogo),The Da Vinci Code (video game)
lld,The Da Vinci Code (videojuech),The Da Vinci Code (video game)
en,Wayne Gretzky and the NHLPA All-Stars,Wayne Gretzky and the NHLPA All-Stars
lld,Wayne Gretzky and the NHLPA All-Stars,Wayne Gretzky and the NHLPA All-Stars
fr,Wayne Gretzky and the NHLPA All-Stars,Wayne Gretzky and the NHLPA All-Stars
en,The Fairly OddParents: Breakin' da Rules,The Fairly OddParents: Breakin' da Rules
it,Due fantagenitori: Breakin' Da Rules,The Fairly OddParents: Breakin' da Rules
arz,ث فايرلى اودپارينتس: برايكين دا روليس,The Fairly OddParents: Breakin' da Rules
lld,The Fairly OddParents: Breakin' da Rules,The Fairly OddParents: Breakin' da Rules
en,Sid Meier's Railroads!,Sid Meier's Railroads!
de,Sid Meier’s Railroads!,Sid Meier's Railroads!
ru,Sid Meier’s Railroads!,Sid Meier's Railroads!
fr,Sid Meier's Railroads!,Sid Meier's Railroads!
pl,Sid Meier’s Railroads!,Sid Meier's Railroads!
es,Sid Meier's Railroads!,Sid Meier's Railroads!
it,Sid Meier's Railroads!,Sid Meier's Railroads!
zh,席德·梅尔之铁路,Sid Meier's Railroads!
nl,Sid Meier's Railroads!,Sid Meier's Railroads!
pt,Sid Meier's Railroads!,Sid Meier's Railroads!
ro,Sid Meier's Railroads!,Sid Meier's Railroads!
lld,Sid Meier's Railroads!,Sid Meier's Railroads!
cs,Sid Meier's Railroads!,Sid Meier's Railroads!
sv,Sid Meier's Railroads!,Sid Meier's Railroads!
no,Sid Meier’s Railroads!,Sid Meier's Railroads!
arz,سيد ميرس رايلروادس!,Sid Meier's Railroads!
lt,Sid Meier's Railroads!,Sid Meier's Railroads!
wuu,席德·梅尔个铁路,Sid Meier's Railroads!
fr,Descartes Éditeur,Jeux Descartes
en,Jeux Descartes,Jeux Descartes
en,Computer Bismarck,Computer Bismarck
ru,Computer Bismarck,Computer Bismarck
es,Computer Bismarck,Computer Bismarck
fr,Computer Bismarck,Computer Bismarck
it,Computer Bismarck,Computer Bismarck
zh,電腦俾斯麥,Computer Bismarck
fi,Computer Bismarck,Computer Bismarck
nl,Computer Bismarck,Computer Bismarck
uk,Computer Bismarck,Computer Bismarck
lld,Computer Bismarck,Computer Bismarck
en,Black Tiger (video game),Black Tiger (video game)
ja,ブラックドラゴン,Black Tiger (video game)
it,Black Tiger (videogioco),Black Tiger (video game)
es,Black Tiger (videojuego),Black Tiger (video game)
de,Black Tiger (Computerspiel),Black Tiger (video game)
fr,Black Tiger (jeu vidéo),Black Tiger (video game)
nl,Black Tiger,Black Tiger (video game)
lld,Black Tiger,Black Tiger (video game)
sv,Black Tiger,Black Tiger (video game)
en,Star Warped,Star Warped
fr,La Galère des étoiles,Star Warped
en,Evolution Snowboarding,Evolution Snowboarding
en,The Mask of the Sun,The Mask of the Sun
de,The Mask of the Sun,The Mask of the Sun
fr,The Mask of the Sun,The Mask of the Sun
lld,The Mask of the Sun,The Mask of the Sun
en,Star Wars: Droid Works,Star Wars: Droid Works
fr,Star Wars: Droid Works,Star Wars: Droid Works
es,Star Wars: Droidworks,Star Wars: Droid Works
it,Star Wars: DroidWorks,Star Wars: Droid Works
sk,Star Wars: Droid Works,Star Wars: Droid Works
en,Tony Hawk's Pro Skater 2x,Tony Hawk's Pro Skater 2x
de,Tony Hawk’s Pro Skater 2x,Tony Hawk's Pro Skater 2x
lld,Tony Hawk's Pro Skater 2x,Tony Hawk's Pro Skater 2x
en,Dragon Ball Z,Dragon Ball Z & Z 2 Original Soundtrack
it,Dragon Ball Z,Dragon Ball Z & Z 2 Original Soundtrack
es,Dragon Ball Z,Dragon Ball Z & Z 2 Original Soundtrack
ja,ドラゴンボールZ,Dragon Ball Z & Z 2 Original Soundtrack
fr,Dragon Ball Z,Dragon Ball Z & Z 2 Original Soundtrack
pt,Dragon Ball Z,Dragon Ball Z & Z 2 Original Soundtrack
de,Dragon Ball Z,Dragon Ball Z & Z 2 Original Soundtrack
nl,Dragon Ball Z,Dragon Ball Z & Z 2 Original Soundtrack
zh,七龍珠Z,Dragon Ball Z & Z 2 Original Soundtrack
pl,Dragon Ball Z,Dragon Ball Z & Z 2 Original Soundtrack
hu,Dragon Ball Z,Dragon Ball Z & Z 2 Original Soundtrack
ru,Жемчуг дракона Z,Dragon Ball Z & Z 2 Original Soundtrack
id,Dragon Ball Z,Dragon Ball Z & Z 2 Original Soundtrack
th,ดราก้อนบอล Z,Dragon Ball Z & Z 2 Original Soundtrack
ko,드래곤볼 Z,Dragon Ball Z & Z 2 Original Soundtrack
vi,Dragon Ball Z,Dragon Ball Z & Z 2 Original Soundtrack
fi,Dragon Ball Z,Dragon Ball Z & Z 2 Original Soundtrack
sr,Zmajeva kugla Z,Dragon Ball Z & Z 2 Original Soundtrack
tr,Dragon Ball Z,Dragon Ball Z & Z 2 Original Soundtrack
bg,Dragon Ball Z,Dragon Ball Z & Z 2 Original Soundtrack
hi,ड्रैगन बॉल ज़ी,Dragon Ball Z & Z 2 Original Soundtrack
sv,Dragon Ball Z,Dragon Ball Z & Z 2 Original Soundtrack
da,Dragon Ball Z,Dragon Ball Z & Z 2 Original Soundtrack
ckb,دراگۆن بۆڵ زێد,Dragon Ball Z & Z 2 Original Soundtrack
lt,Dragon Ball Z,Dragon Ball Z & Z 2 Original Soundtrack
uk,Dragon Ball Z,Dragon Ball Z & Z 2 Original Soundtrack
el,Dragon Ball Z,Dragon Ball Z & Z 2 Original Soundtrack
ro,Dragon Ball Z,Dragon Ball Z & Z 2 Original Soundtrack
simple,Dragon Ball Z,Dragon Ball Z & Z 2 Original Soundtrack
bn,ড্রাগন বল জি,Dragon Ball Z & Z 2 Original Soundtrack
sq,Dragon Ball Z,Dragon Ball Z & Z 2 Original Soundtrack
ms,Dragon Ball Z,Dragon Ball Z & Z 2 Original Soundtrack
eu,Dragoi Bola Z,Dragon Ball Z & Z 2 Original Soundtrack
no,Dragon Ball Z,Dragon Ball Z & Z 2 Original Soundtrack
ca,Bola de Drac Z,Dragon Ball Z & Z 2 Original Soundtrack
gl,Dragon Ball Z,Dragon Ball Z & Z 2 Original Soundtrack
uz,Dragon Ball Z,Dragon Ball Z & Z 2 Original Soundtrack
ia,Dragon Ball Z,Dragon Ball Z & Z 2 Original Soundtrack
sw,Dragon Ball Z,Dragon Ball Z & Z 2 Original Soundtrack
ceb,Dragon Ball Z,Dragon Ball Z & Z 2 Original Soundtrack
cs,Dragon Ball Z,Dragon Ball Z & Z 2 Original Soundtrack
mr,ड्रॅगन बॉल झी,Dragon Ball Z & Z 2 Original Soundtrack
zh-yue,龍珠Z,Dragon Ball Z & Z 2 Original Soundtrack
eo,Dragon Ball Z,Dragon Ball Z & Z 2 Original Soundtrack
is,Dragon Ball Z,Dragon Ball Z & Z 2 Original Soundtrack
la,Dragon Ball Z,Dragon Ball Z & Z 2 Original Soundtrack
ne,ड्रागन बल जेड,Dragon Ball Z & Z 2 Original Soundtrack
sco,Dragon Ball Z,Dragon Ball Z & Z 2 Original Soundtrack
sh,Dragon Ball Z,Dragon Ball Z & Z 2 Original Soundtrack
te,డ్రాగన్ బాల్ జి,Dragon Ball Z & Z 2 Original Soundtrack
wuu,七龙珠Z,Dragon Ball Z & Z 2 Original Soundtrack
am,ዘንዶኳስ ዝ,Dragon Ball Z & Z 2 Original Soundtrack
jv,Dragon Ball Z,Dragon Ball Z & Z 2 Original Soundtrack
lv,Dragon Ball Z,Dragon Ball Z & Z 2 Original Soundtrack
mi,Dragon Ball Z,Dragon Ball Z & Z 2 Original Soundtrack
pcd,Dragon Ball Z,Dragon Ball Z & Z 2 Original Soundtrack
br,Dragon Ball Z,Dragon Ball Z & Z 2 Original Soundtrack
ce,Саьрмикан жовхӀар Z,Dragon Ball Z & Z 2 Original Soundtrack
so,Dragon Ball Z,Dragon Ball Z & Z 2 Original Soundtrack
tl,Dragon Ball Z,Dragon Ball Z & Z 2 Original Soundtrack
yi,דרגון בול Z,Dragon Ball Z & Z 2 Original Soundtrack
en,Windfall: The Oil Crisis Game,Windfall: The Oil Crisis Game
en,Ushio to Tora: Shin'en no Daiyō,Ushio to Tora: Shin'en no Daiyō
it,Ushio to Tora: Shin'en no daiyō,Ushio to Tora: Shin'en no Daiyō
en,Shaman King: Power of Spirit,Shaman King: Power of Spirit
it,Shaman King: Power of Spirit,Shaman King: Power of Spirit
arz,شامان كينج: پوير اوف سپيريت,Shaman King: Power of Spirit
lld,Shaman King: Power of Spirit,Shaman King: Power of Spirit
en,Spellbound!,Spellbound!
ru,Локализация компьютерной игры,Video game localization
en,Video game localization,Video game localization
es,Localización de videojuegos,Video game localization
uk,Локалізація відеоігор,Video game localization
zh,电子游戏本地化,Video game localization
pt,Localização de jogos eletrônicos,Video game localization
fr,Localisation de jeu vidéo,Video game localization
fi,Pelilokalisointi,Video game localization
nl,Lokalisatie (computerspelterm),Video game localization
zh-yue,電子遊戲本地化,Video game localization
hy,Համակարգչային խաղի տեղայնացում,Video game localization
ca,Localització de videojocs,Video game localization
el,Τοπικοποίηση βιντεοπαιχνιδιού,Video game localization
en,Street Slam,Street Slam
it,Dunk Dream,Street Slam
fr,Street Hoop,Street Slam
pt,Street Slam,Street Slam
arz,ستريت سلام,Street Slam
lld,Street Slam,Street Slam
ko,덩크 드림,Street Slam
en,Sakura Wars: The Movie,Sakura Wars: The Movie
ja,サクラ大戦 活動写真,Sakura Wars: The Movie
it,Sakura Wars - Il film,Sakura Wars: The Movie
fr,Sakura Wars : Film,Sakura Wars: The Movie
cy,Llun Gweithgaredd Sakura,Sakura Wars: The Movie
arz,حروب ساكورا: الفيلم,Sakura Wars: The Movie
en,Dragon's Revenge,Dragon's Revenge
pt,Dragon's Revenge,Dragon's Revenge
fr,Dragon's Revenge,Dragon's Revenge
it,Dragon's Revenge,Dragon's Revenge
lld,Dragon's Revenge,Dragon's Revenge
sv,Dragon's Revenge,Dragon's Revenge
en,Saga (2008 video game),Saga (2008 video game)
pt,Saga (jogo eletrônico de 2008),Saga (2008 video game)
en,Sky Destroyer,Sky Destroyer
ja,スカイデストロイヤー,Sky Destroyer
ru,Sky Destroyer,Sky Destroyer
es,Sky Destroyer,Sky Destroyer
pt,Sky Destroyer,Sky Destroyer
zh,红巾特攻队 (游戏),Sky Destroyer
lld,Sky Destroyer,Sky Destroyer
arz,سكاى ديستروير,Sky Destroyer
wuu,红巾特攻队（游戏）,Sky Destroyer
en,Elektor TV Games Computer,Elektor TV Games Computer
vi,Elektor TV Games Computer,Elektor TV Games Computer
en,Zack,Zack & Wiki: Quest for Barbaros' Treasure
de,Zack,Zack & Wiki: Quest for Barbaros' Treasure
fr,Zack,Zack & Wiki: Quest for Barbaros' Treasure
sv,Zack,Zack & Wiki: Quest for Barbaros' Treasure
nl,Zack,Zack & Wiki: Quest for Barbaros' Treasure
it,Zack,Zack & Wiki: Quest for Barbaros' Treasure
lb,Zack,Zack & Wiki: Quest for Barbaros' Treasure
en,Dragons of Flame (module),Dragons of Flame (module)
ja,ブロディア (コンピュータゲーム),Timeball
en,Timeball,Timeball
fr,Blodia,Timeball
lld,Timeball,Timeball
en,Mythos (card game),Mythos (card game)
en,Mario Party DS,Mario Party DS
ja,マリオパーティDS,Mario Party DS
es,Mario Party DS,Mario Party DS
fr,Mario Party DS,Mario Party DS
it,Mario Party DS,Mario Party DS
pt,Mario Party DS,Mario Party DS
zh,瑪利歐派對DS,Mario Party DS
zh-yue,瑪利奧派對DS,Mario Party DS
de,Mario Party DS,Mario Party DS
ko,마리오 파티 DS,Mario Party DS
pl,Mario Party DS,Mario Party DS
fi,Mario Party DS,Mario Party DS
nl,Mario Party DS,Mario Party DS
sv,Mario Party DS,Mario Party DS
el,Mario Party DS,Mario Party DS
simple,Mario Party DS,Mario Party DS
oc,Mario Party DS,Mario Party DS
arz,ماريو بارتى دى اس,Mario Party DS
lld,Mario Party DS,Mario Party DS
en,Javaground,Javaground
en,East India Company (video game),East India Company (video game)
zh,东印度公司 (游戏),East India Company (video game)
fi,East India Company,East India Company (video game)
fr,East India Company (jeu vidéo),East India Company (video game)
tr,East India Company (video oyunu),East India Company (video game)
vi,East India Company,East India Company (video game)
lld,East India Company,East India Company (video game)
en,Sword of Sodan,Sword of Sodan
ja,ソード・オブ・ソダン,Sword of Sodan
it,Sword of Sodan,Sword of Sodan
fr,Sword of Sodan,Sword of Sodan
sv,Sword of Sodan,Sword of Sodan
nl,Sword of Sodan,Sword of Sodan
en,TransBot,TransBot
fr,Transbot,TransBot
pt,Nuclear Creature,TransBot
en,ST BOOK,ST BOOK
pl,Atari STBook,ST BOOK
es,Atari ST Book,ST BOOK
sv,STbook,ST BOOK
sr,Atari ST BOOK,ST BOOK
en,Just Cause 2,Just Cause 2
ru,Just Cause 2,Just Cause 2
zh,正当防卫2,Just Cause 2
ja,Just Cause 2,Just Cause 2
es,Just Cause 2,Just Cause 2
de,Just Cause 2,Just Cause 2
fr,Just Cause 2,Just Cause 2
it,Just Cause 2,Just Cause 2
da,Just Cause 2,Just Cause 2
pt,Just Cause 2,Just Cause 2
pl,Just Cause 2,Just Cause 2
uk,Just Cause 2,Just Cause 2
fi,Just Cause 2,Just Cause 2
sv,Just Cause 2,Just Cause 2
nl,Just Cause 2,Just Cause 2
cs,Just Cause 2,Just Cause 2
ca,Just Cause 2,Just Cause 2
no,Just Cause 2,Just Cause 2
ko,저스트 코즈 2,Just Cause 2
lld,Just Cause 2,Just Cause 2
lt,Just Cause 2,Just Cause 2
arz,جست كوز 2,Just Cause 2
ta,ஜஸ்ட் காஸ் 2,Just Cause 2
en,Michael Bacon (artist),Michael Bacon (artist)
en,BloodStorm,BloodStorm
it,BloodStorm,BloodStorm
en,A Love Sublime,A Love Sublime
fr,A Love Sublime,A Love Sublime
it,A Love Sublime,A Love Sublime
pt,A Love Sublime,A Love Sublime
nl,A Love Sublime,A Love Sublime
da,A Love Sublime,A Love Sublime
no,A Love Sublime,A Love Sublime
en,Spore Creature Creator,Spore Creature Creator
pt,Spore: Criador de Criaturas,Spore Creature Creator
ru,Popcorn (компьютерная игра),PopCorn (video game)
en,PopCorn (video game),PopCorn (video game)
fr,PopCorn (jeu vidéo),PopCorn (video game)
en,Ninja Combat,Ninja Combat
ja,ニンジャコンバット,Ninja Combat
fr,Ninja Combat,Ninja Combat
it,Ninja Combat,Ninja Combat
arz,نينچا كومبات,Ninja Combat
lld,Ninja Combat,Ninja Combat
en,Karaoke Studio,Karaoke Studio
ja,カラオケスタジオ,Karaoke Studio
lld,Karaoke Studio,Karaoke Studio
en,Game,Game
es,Juego,Game
ru,Игра,Game
pt,Jogo,Game
fr,Jeu,Game
id,Permainan,Game
de,Spiel,Game
ja,ゲーム,Game
th,เกม,Game
vi,Trò chơi,Game
uk,Гра,Game
uz,Oʻyin,Game
tl,Laro,Game
ro,Joc,Game
zh,游戏,Game
kn,ಆಟ,Game
ko,게임,Game
kk,Ойын,Game
tr,Oyun,Game
simple,Game,Game
nl,Spel,Game
pl,Gra,Game
hi,क्रीडा,Game
mr,क्रीडा,Game
sq,Loja,Game
lv,Spēle,Game
bg,Игра,Game
cs,Hra,Game
war,Uyag,Game
ms,Permainan,Game
ky,Оюн,Game
gan,玩具,Game
tg,Бозӣ,Game
el,Παιχνίδι (δραστηριότητα),Game
hy,Խաղ,Game
sv,Spel,Game
la,Ludus,Game
sr,Игра,Game
ml,കളി,Game
fi,Peli,Game
hr,Igra,Game
bs,Igra,Game
ka,თამაში,Game
cy,Gêm,Game
lt,Žaidimas,Game
be-tarask,Гульня,Game
qu,Puklla,Game
br,C'hoarioù,Game
sw,Mchezo,Game
am,ጨዋታዎች,Game
az,Oyun,Game
te,గేమ్ (Game),Game
sk,Hra (zábava),Game
sa,क्रीडा,Game
sl,Igra,Game
co,Ghjocu,Game
bn,খেলা (নিয়মমাফিক),Game
sco,Gemme,Game
et,Mäng,Game
pcd,Jus,Game
vec,Zugo,Game
hu,Játék (pszichológia),Game
zh-yue,遊戲,Game
eu,Joko,Game
