lang,topic,topic_in_English
en,Jeep Jamboree: Off Road Adventure,Jeep Jamboree: Off Road Adventure
es,Jeep Jamboree: Off Road Adventure,Jeep Jamboree: Off Road Adventure
lld,Jeep Jamboree: Off Road Adventure,Jeep Jamboree: Off Road Adventure
en,UGO Networks,UGO Networks
es,UGO,UGO Networks
it,UGO.com,UGO Networks
ko,UGO 네트워크,UGO Networks
ka,UGO Networks,UGO Networks
no,UGO,UGO Networks
en,Reservoir Dogs (video game),Reservoir Dogs (video game)
ru,Reservoir Dogs,Reservoir Dogs (video game)
es,Reservoir Dogs (videojuego),Reservoir Dogs (video game)
fr,Reservoir Dogs (jeu vidéo),Reservoir Dogs (video game)
arz,ريسيرڤوير دوجس,Reservoir Dogs (video game)
simple,Reservoir Dogs (video game),Reservoir Dogs (video game)
lld,Reservoir Dogs,Reservoir Dogs (video game)
en,Switch (card game),Switch (card game)
sv,Switch (kortspel),Switch (card game)
en,ZooCube,ZooCube
fr,ZooCube,ZooCube
nl,ZooCube,ZooCube
pt,ZooCube,ZooCube
sv,ZooCube,ZooCube
ja,遙かなる時空の中で3,Harukanaru Toki no Naka de 3
en,Harukanaru Toki no Naka de 3,Harukanaru Toki no Naka de 3
zh,遙遠時空3,Harukanaru Toki no Naka de 3
ko,머나먼 시공 속에서 3,Harukanaru Toki no Naka de 3
lld,Harukanaru Toki no Naka de 3,Harukanaru Toki no Naka de 3
en,GT Pro Series,GT Pro Series
es,GT Pro Series,GT Pro Series
fr,GT Pro Series,GT Pro Series
pt,GT Pro Series,GT Pro Series
is,GT Pro Series,GT Pro Series
lld,GT Pro Series,GT Pro Series
en,Worms (1995 video game),Worms (1995 video game)
ru,"Worms (игра, 1995)",Worms (1995 video game)
fr,Worms (jeu vidéo),Worms (1995 video game)
de,Worms (Computerspiel),Worms (1995 video game)
pl,Worms (gra komputerowa),Worms (1995 video game)
it,Worms (videogioco 1995),Worms (1995 video game)
es,Worms (videojuego de 1995),Worms (1995 video game)
pt,Worms (jogo eletrônico de 1995),Worms (1995 video game)
fi,Worms (videopeli),Worms (1995 video game)
zh,百戰天蟲 (遊戲),Worms (1995 video game)
nl,Worms (computerspel uit 1995),Worms (1995 video game)
sv,"Worms (datorspel, 1995)",Worms (1995 video game)
ko,웜즈 (1995년 비디오 게임),Worms (1995 video game)
da,Worms (computerspil),Worms (1995 video game)
id,Worms (permainan video 1995),Worms (1995 video game)
arz,ورمس,Worms (1995 video game)
simple,Worms (1995 video game),Worms (1995 video game)
eu,Worms (1995eko bideo-jokoa),Worms (1995 video game)
gl,Worms (videoxogo de 1995),Worms (1995 video game)
en,Don't Buy This,Don't Buy This
zh,別買這個,Don't Buy This
de,Don’t Buy This,Don't Buy This
zh-classical,毋鬻之,Don't Buy This
zh-yue,咪買呢個,Don't Buy This
en,Network (video game),Network (video game)
lld,Network,Network (video game)
en,Truth in Video Game Rating Act,Truth in Video Game Rating Act
sv,Truth in Video Game Rating Act,Truth in Video Game Rating Act
en,Left 4 Dead,Left 4 Dead
ru,Left 4 Dead,Left 4 Dead
es,Left 4 Dead,Left 4 Dead
zh,求生之路,Left 4 Dead
fr,Left 4 Dead,Left 4 Dead
de,Left 4 Dead,Left 4 Dead
pt,Left 4 Dead,Left 4 Dead
ja,Left 4 Dead,Left 4 Dead
it,Left 4 Dead,Left 4 Dead
id,Left 4 Dead,Left 4 Dead
tr,Left 4 Dead,Left 4 Dead
fi,Left 4 Dead,Left 4 Dead
cs,Left 4 Dead,Left 4 Dead
da,Left 4 Dead,Left 4 Dead
vi,Left 4 Dead,Left 4 Dead
hu,Left 4 Dead,Left 4 Dead
sv,Left 4 Dead,Left 4 Dead
hy,Left 4 Dead,Left 4 Dead
ast,Left 4 Dead,Left 4 Dead
ca,Left 4 Dead,Left 4 Dead
el,Left 4 Dead,Left 4 Dead
bg,Left 4 Dead,Left 4 Dead
arz,ليفت 4 دايد,Left 4 Dead
tl,Left 4 Dead,Left 4 Dead
pl,Left 4 Dead,Left 4 Dead
uk,Left 4 Dead,Left 4 Dead
ko,레프트 4 데드,Left 4 Dead
nl,Left 4 Dead,Left 4 Dead
uz,Left 4 Dead,Left 4 Dead
no,Left 4 Dead,Left 4 Dead
simple,Left 4 Dead,Left 4 Dead
kk,Left 4 Dead (ойын),Left 4 Dead
sk,Left 4 Dead,Left 4 Dead
ms,Left 4 Dead,Left 4 Dead
wuu,求生之路,Left 4 Dead
sl,Left 4 Dead,Left 4 Dead
zh-yue,惡靈勢力,Left 4 Dead
lld,Left 4 Dead,Left 4 Dead
en,The Grinch (video game),The Grinch (video game)
ru,The Grinch (игра),The Grinch (video game)
es,El Grinch (videojuego),The Grinch (video game)
zh,圣诞怪杰 (游戏),The Grinch (video game)
wuu,圣诞怪杰（游戏）,The Grinch (video game)
en,GH057ayame,GH057ayame
en,Speed Racer (film),Speed Racer (film)
es,Speed Racer (película),Speed Racer (film)
ru,Спиди-гонщик (фильм),Speed Racer (film)
it,Speed Racer,Speed Racer (film)
ja,スピード・レーサー,Speed Racer (film)
de,Speed Racer (Film),Speed Racer (film)
pt,Speed Racer (filme),Speed Racer (film)
fr,Speed Racer (film),Speed Racer (film)
zh,極速賽車手,Speed Racer (film)
pl,Speed Racer,Speed Racer (film)
uk,Спіді Гонщик,Speed Racer (film)
id,Speed Racer (film),Speed Racer (film)
hu,Speed Racer – Totál turbó,Speed Racer (film)
ko,스피드 레이서,Speed Racer (film)
ms,Speed Racer (filem),Speed Racer (film)
fi,Speed Racer (elokuva),Speed Racer (film)
sv,Speed Racer,Speed Racer (film)
nl,Speed Racer (film),Speed Racer (film)
vi,Vua tốc độ,Speed Racer (film)
cs,Speed Racer (film),Speed Racer (film)
simple,Speed Racer (movie),Speed Racer (film)
no,Speed Racer (film),Speed Racer (film)
bg,Спийд Рейсър,Speed Racer (film)
zh-yue,極速賽車手,Speed Racer (film)
hr,Speed Racer (2008.),Speed Racer (film)
eml,Speed Racer,Speed Racer (film)
arz,متسابق السرعه,Speed Racer (film)
cy,Speed Racer,Speed Racer (film)
pa,ਸਪੀਡ ਰੇਸਰ (ਫ਼ਿਲਮ),Speed Racer (film)
en,NaturalMotion,NaturalMotion
ru,NaturalMotion,NaturalMotion
es,NaturalMotion,NaturalMotion
fr,NaturalMotion,NaturalMotion
tr,NaturalMotion,NaturalMotion
uk,NaturalMotion,NaturalMotion
en,Tom Chick,Tom Chick
en,Sandlot (company),Sandlot (company)
ja,サンドロット,Sandlot (company)
en,Offroad Thunder,Offroad Thunder
fr,Offroad Thunder,Offroad Thunder
arz,اوفرواد ثوندير,Offroad Thunder
lld,Offroad Thunder,Offroad Thunder
en,Netmarble,Netmarble
zh,網石遊戲,Netmarble
ko,넷마블,Netmarble
ja,ネットマーブル,Netmarble
es,Netmarble Games,Netmarble
fr,Netmarble,Netmarble
id,Netmarble,Netmarble
th,เน็ตมาร์เบิล,Netmarble
pt,Netmarble,Netmarble
vi,Netmarble,Netmarble
it,Netmarble,Netmarble
uk,Netmarble,Netmarble
ms,Netmarble,Netmarble
eu,Netmarble Games,Netmarble
en,Indiana Jones and the Last Crusade (1991 video game),Indiana Jones and the Last Crusade (1991 video game)
pt,Indiana Jones and the Last Crusade (jogo),Indiana Jones and the Last Crusade (1991 video game)
lld,Indiana Jones and the Last Crusade,Indiana Jones and the Last Crusade (1991 video game)
en,Cyborg Commando,Cyborg Commando
en,Theatre of Magic,Theatre of Magic
sv,Theatre of Magic,Theatre of Magic
en,CCS64,CCS64
hu,CCS64,CCS64
en,Mario,Mario & Sonic at the Olympic Games
ja,マリオ (ゲームキャラクター),Mario & Sonic at the Olympic Games
fr,Mario (personnage),Mario & Sonic at the Olympic Games
es,Mario (personaje),Mario & Sonic at the Olympic Games
it,Mario (personaggio),Mario & Sonic at the Olympic Games
zh,马力欧 (角色),Mario & Sonic at the Olympic Games
ru,Марио,Mario & Sonic at the Olympic Games
pt,Mario (personagem),Mario & Sonic at the Olympic Games
vi,Mario,Mario & Sonic at the Olympic Games
th,มาริโอ (ตัวละคร),Mario & Sonic at the Olympic Games
de,Mario (Computerspielfigur),Mario & Sonic at the Olympic Games
nl,Mario (Nintendo),Mario & Sonic at the Olympic Games
ko,마리오,Mario & Sonic at the Olympic Games
fi,Mario,Mario & Sonic at the Olympic Games
pl,Mario,Mario & Sonic at the Olympic Games
id,Mario,Mario & Sonic at the Olympic Games
tr,Mario,Mario & Sonic at the Olympic Games
sv,Mario,Mario & Sonic at the Olympic Games
no,Mario,Mario & Sonic at the Olympic Games
ms,Mario,Mario & Sonic at the Olympic Games
uk,Маріо (персонаж),Mario & Sonic at the Olympic Games
hu,Mario,Mario & Sonic at the Olympic Games
ro,Mario (serie de jocuri),Mario & Sonic at the Olympic Games
simple,Mario,Mario & Sonic at the Olympic Games
el,Mario (χαρακτήρας),Mario & Sonic at the Olympic Games
bs,Mario,Mario & Sonic at the Olympic Games
cs,Mario,Mario & Sonic at the Olympic Games
bg,Марио,Mario & Sonic at the Olympic Games
hr,Mario,Mario & Sonic at the Olympic Games
da,Mario,Mario & Sonic at the Olympic Games
sr,Марио (лик),Mario & Sonic at the Olympic Games
af,Mario,Mario & Sonic at the Olympic Games
sq,Mario,Mario & Sonic at the Olympic Games
am,ማሪኦ,Mario & Sonic at the Olympic Games
pa,ਮਾਰੀਓ,Mario & Sonic at the Olympic Games
lt,Mario,Mario & Sonic at the Olympic Games
yi,מאריא,Mario & Sonic at the Olympic Games
be,Марыа,Mario & Sonic at the Olympic Games
ka,მარიო (პერსონაჟი),Mario & Sonic at the Olympic Games
sh,Super Mario,Mario & Sonic at the Olympic Games
sk,Mario,Mario & Sonic at the Olympic Games
ca,Mario,Mario & Sonic at the Olympic Games
hi,मारियो,Mario & Sonic at the Olympic Games
ta,மரியோ,Mario & Sonic at the Olympic Games
eu,Mario,Mario & Sonic at the Olympic Games
lo,ມາຣີໂອ (ຕົວລະຄອນ),Mario & Sonic at the Olympic Games
zh-yue,瑪利奧,Mario & Sonic at the Olympic Games
az,Mario (oyun personajı),Mario & Sonic at the Olympic Games
sl,Mario (lik),Mario & Sonic at the Olympic Games
hy,Մարիո (կերպար),Mario & Sonic at the Olympic Games
ml,മാരിയോ,Mario & Sonic at the Olympic Games
la,Marius (persona ficticia),Mario & Sonic at the Olympic Games
mk,Супер Марио,Mario & Sonic at the Olympic Games
tl,Mario,Mario & Sonic at the Olympic Games
uz,Mario,Mario & Sonic at the Olympic Games
lv,Mario,Mario & Sonic at the Olympic Games
scn,Super Mario,Mario & Sonic at the Olympic Games
et,Mario,Mario & Sonic at the Olympic Games
haw,Mario,Mario & Sonic at the Olympic Games
ast,Mario (personaxe),Mario & Sonic at the Olympic Games
jam,Mario (pèsonaj),Mario & Sonic at the Olympic Games
szy,Mario,Mario & Sonic at the Olympic Games
eo,Mario (videoludo),Mario & Sonic at the Olympic Games
mi,Mario,Mario & Sonic at the Olympic Games
wuu,马里奥（角色）,Mario & Sonic at the Olympic Games
ga,Mario (carachtar),Mario & Sonic at the Olympic Games
is,Mario,Mario & Sonic at the Olympic Games
lmo,Mario (personagg),Mario & Sonic at the Olympic Games
nap,Mario (perzonaggio),Mario & Sonic at the Olympic Games
nn,Mario,Mario & Sonic at the Olympic Games
pnb,ماریو,Mario & Sonic at the Olympic Games
io,Mario (Nintendo),Mario & Sonic at the Olympic Games
km,ម៉ារីអូ (តួអង្គហ្គេម),Mario & Sonic at the Olympic Games
rn,Mario,Mario & Sonic at the Olympic Games
sc,Mario (personàgiu),Mario & Sonic at the Olympic Games
su,Mario (watak),Mario & Sonic at the Olympic Games
ckb,ماریۆ,Mario & Sonic at the Olympic Games
cy,Mario,Mario & Sonic at the Olympic Games
fy,Mario (personaazje),Mario & Sonic at the Olympic Games
war,Mario,Mario & Sonic at the Olympic Games
zh-min-nan,Mario,Mario & Sonic at the Olympic Games
oc,Mario,Mario & Sonic at the Olympic Games
en,Sherlock Holmes Versus Arsène Lupin,Sherlock Holmes Versus Arsène Lupin
ru,Sherlock Holmes versus Arsène Lupin,Sherlock Holmes Versus Arsène Lupin
de,Sherlock Holmes jagt Arsène Lupin,Sherlock Holmes Versus Arsène Lupin
fr,Sherlock Holmes contre Arsène Lupin,Sherlock Holmes Versus Arsène Lupin
it,Sherlock Holmes versus Arsène Lupin,Sherlock Holmes Versus Arsène Lupin
es,Sherlock Holmes y el rey de los ladrones,Sherlock Holmes Versus Arsène Lupin
uk,Sherlock Holmes: Nemesis,Sherlock Holmes Versus Arsène Lupin
ro,Sherlock Holmes versus Arsène Lupin,Sherlock Holmes Versus Arsène Lupin
ca,Sherlock Holmes i el rei dels lladres,Sherlock Holmes Versus Arsène Lupin
bs,Sherlock Holmes versus Arsène Lupin,Sherlock Holmes Versus Arsène Lupin
lld,Sherlock Holmes Versus Arsène Lupin,Sherlock Holmes Versus Arsène Lupin
en,Beach Head (video game),Beach Head (video game)
de,Beach Head,Beach Head (video game)
it,Beach Head,Beach Head (video game)
fr,Beach Head,Beach Head (video game)
es,Beach-Head,Beach Head (video game)
nl,Beach Head,Beach Head (video game)
pt,Beach-Head,Beach Head (video game)
lld,Beach Head,Beach Head (video game)
en,Comfort (fabric softener),Comfort (fabric softener)
tr,Comfort (yumuşatıcı),Comfort (fabric softener)
sv,Comfort,Comfort (fabric softener)
pt,Comfort (Unilever),Comfort (fabric softener)
tl,Comfort (tatak ng Unilever),Comfort (fabric softener)
en,Point of View (company),Point of View (company)
ru,"Point of View, Inc.",Point of View (company)
arz,پوينت اوف ڤيو,Point of View (company)
ja,西村宜隆,Yoshitaka Nishimura
en,Yoshitaka Nishimura,Yoshitaka Nishimura
zh,西村宜隆,Yoshitaka Nishimura
es,Yoshitaka Nishimura,Yoshitaka Nishimura
ko,니시무라 요시타카,Yoshitaka Nishimura
arz,ياوشيتاكا نيشيمورا,Yoshitaka Nishimura
en,X-Blades,X-Blades
ru,Ониблэйд,X-Blades
ja,Xブレード,X-Blades
es,X-Blades,X-Blades
fr,X-Blades,X-Blades
it,X-Blades,X-Blades
de,X-Blades,X-Blades
pl,X-Blades,X-Blades
lld,X-Blades,X-Blades
en,Commander in Chief (video game),Commander in Chief (video game)
ru,Geopolitical Simulator,Commander in Chief (video game)
fr,Mission Président : Geo-Political Simulator,Commander in Chief (video game)
es,Commander in Chief (videojuego),Commander in Chief (video game)
uk,Geopolitical Simulator,Commander in Chief (video game)
pt,Commander in Chief (jogo eletrônico),Commander in Chief (video game)
lld,Commander in Chief,Commander in Chief (video game)
en,Nostalgia (video game),Nostalgia (video game)
ja,ノスタルジオの風,Nostalgia (video game)
fr,Nostalgia (jeu vidéo),Nostalgia (video game)
lld,Nostalgia,Nostalgia (video game)
en,Captain America in: The Doom Tube of Dr. Megalomann,Captain America in: The Doom Tube of Dr. Megalomann
es,Captain America in: The Doom Tube of Dr. Megalomann,Captain America in: The Doom Tube of Dr. Megalomann
fr,Captain America in: The Doom Tube of Dr. Megalomann,Captain America in: The Doom Tube of Dr. Megalomann
lld,Captain America in: The Doom Tube of Dr. Megalomann,Captain America in: The Doom Tube of Dr. Megalomann
ja,スターラスター,Star Luster
en,Star Luster,Star Luster
zh,星空战机,Star Luster
fr,Star Luster,Star Luster
lld,Star Luster,Star Luster
en,Jump Bug,Jump Bug
ja,ジャンプバグ,Jump Bug
ru,Jump Bug,Jump Bug
pt,Jump Bug,Jump Bug
lld,Jump Bug,Jump Bug
en,Serious Games Showcase and Challenge,Serious Games Showcase and Challenge
ja,からくり剣豪伝ムサシロード,"Musashi, the Samurai Lord"
zh,超級劍豪傳,"Musashi, the Samurai Lord"
en,"Musashi, the Samurai Lord","Musashi, the Samurai Lord"
ru,Karakuri Kengo Den Musashi Lord,"Musashi, the Samurai Lord"
en,Makoto Kano (video game designer),Makoto Kano (video game designer)
ja,加納誠 (任天堂),Makoto Kano (video game designer)
fr,Makoto Kanoh,Makoto Kano (video game designer)
en,AFL Live,AFL Live
fi,AFL Live,AFL Live
lld,AFL Live,AFL Live
en,Project Sora,Project Sora
fr,Project Sora,Project Sora
es,Project Sora,Project Sora
pt,Project Sora,Project Sora
en,Blur (video game),Blur (video game)
ru,Blur (игра),Blur (video game)
es,Blur (videojuego),Blur (video game)
de,Blur (Computerspiel),Blur (video game)
fr,Blur (jeu vidéo),Blur (video game)
it,Blur (videogioco),Blur (video game)
tr,Blur (video oyunu),Blur (video game)
pt,Blur (jogo eletrônico),Blur (video game)
uz,Blur (videooʻyin),Blur (video game)
pl,Blur (gra komputerowa),Blur (video game)
uk,Blur (відеогра),Blur (video game)
arz,بلور,Blur (video game)
no,Blur (videospill),Blur (video game)
fi,Blur (videopeli),Blur (video game)
lld,Blur,Blur (video game)
en,Alice: An Interactive Museum,Alice: An Interactive Museum
ja,Alice (シナジー幾何学),Alice: An Interactive Museum
en,Scapeghost,Scapeghost
de,Scapeghost,Scapeghost
lld,Scapeghost,Scapeghost
en,Shank (video game),Shank (video game)
ru,Shank,Shank (video game)
es,Shank (videojuego),Shank (video game)
it,Shank (videogioco),Shank (video game)
pl,Shank (gra komputerowa),Shank (video game)
fr,Shank (jeu vidéo),Shank (video game)
tr,Shank (video oyunu),Shank (video game)
id,Shank (permainan video),Shank (video game)
lld,Shank,Shank (video game)
en,Monster Rancher DS,Monster Rancher DS
fr,Monster Rancher DS,Monster Rancher DS
lld,Monster Rancher DS,Monster Rancher DS
arz,مونستير رانتشير دس,Monster Rancher DS
en,Afterfall: Insanity,Afterfall: Insanity
ru,Afterfall: Insanity,Afterfall: Insanity
pl,Afterfall: InSanity,Afterfall: Insanity
es,Afterfall: InSanity,Afterfall: Insanity
uk,Afterfall: Insanity,Afterfall: Insanity
ja,エアーマンが倒せない,Air Man ga Taosenai
en,Air Man ga Taosenai,Air Man ga Taosenai
ko,에어맨이 쓰러지지 않아,Air Man ga Taosenai
zh,打不倒的空氣人,Air Man ga Taosenai
en,Ninja Studio,Ninja Studio
ja,ニンジャスタジオ,Ninja Studio
ja,チンギスハーン・蒼き狼と白き牝鹿IV,Genghis Khan: Aoki Ookami to Shiroki Mejika IV
zh,成吉思汗 蒼狼與白鹿IV,Genghis Khan: Aoki Ookami to Shiroki Mejika IV
en,Genghis Khan: Aoki Ookami to Shiroki Mejika IV,Genghis Khan: Aoki Ookami to Shiroki Mejika IV
wuu,成吉思汗 苍狼与白鹿IV,Genghis Khan: Aoki Ookami to Shiroki Mejika IV
lld,Genghis Khan: Aoki Ookami to Shiroki Mejika IV,Genghis Khan: Aoki Ookami to Shiroki Mejika IV
en,Tron (franchise),Tron (franchise)
ru,Трон (франшиза),Tron (franchise)
it,Tron (franchise),Tron (franchise)
hi,ट्रॉन (फ़्रैंचाईज़ी),Tron (franchise)
be,Трон (франшыза),Tron (franchise)
hu,Beholder (vállalkozás),Beholder Kft.
en,Beholder Kft.,Beholder Kft.
en,Sorcery (video game),Sorcery (video game)
pt,Sorcery (jogo eletrônico),Sorcery (video game)
fr,"Sorcery (jeu vidéo, 2012)",Sorcery (video game)
it,Sorcery (videogioco 2012),Sorcery (video game)
lld,Sorcery,Sorcery (video game)
en,Shadows of the Damned,Shadows of the Damned
ru,Shadows of the Damned,Shadows of the Damned
es,Shadows of the Damned,Shadows of the Damned
ja,シャドウ・オブ・ザ・ダムド,Shadows of the Damned
it,Shadows of the Damned,Shadows of the Damned
fr,Shadows of the Damned,Shadows of the Damned
pt,Shadows of the Damned,Shadows of the Damned
arz,شادوز اوف ذا دامد,Shadows of the Damned
lld,Shadows of the Damned,Shadows of the Damned
simple,Shadows of the Damned,Shadows of the Damned
en,The Elder Scrolls V: Skyrim,The Elder Scrolls V: Skyrim
ru,The Elder Scrolls V: Skyrim,The Elder Scrolls V: Skyrim
es,The Elder Scrolls V: Skyrim,The Elder Scrolls V: Skyrim
fr,The Elder Scrolls V: Skyrim,The Elder Scrolls V: Skyrim
de,The Elder Scrolls V: Skyrim,The Elder Scrolls V: Skyrim
ja,The Elder Scrolls V: Skyrim,The Elder Scrolls V: Skyrim
it,The Elder Scrolls V: Skyrim,The Elder Scrolls V: Skyrim
zh,上古卷轴V：天际,The Elder Scrolls V: Skyrim
pt,The Elder Scrolls V: Skyrim,The Elder Scrolls V: Skyrim
pl,The Elder Scrolls V: Skyrim,The Elder Scrolls V: Skyrim
uk,The Elder Scrolls V: Skyrim,The Elder Scrolls V: Skyrim
cs,The Elder Scrolls V: Skyrim,The Elder Scrolls V: Skyrim
fi,The Elder Scrolls V: Skyrim,The Elder Scrolls V: Skyrim
tr,The Elder Scrolls V: Skyrim,The Elder Scrolls V: Skyrim
nl,The Elder Scrolls V: Skyrim,The Elder Scrolls V: Skyrim
