lang,topic,topic_in_English
wuu,中土世界：战争之影,Middle-earth: Shadow of War
arz,ميدل ايرث: شادو اف وور,Middle-earth: Shadow of War
en,Hakoniwa Company Works,Hakoniwa Company Works
ja,ハコニワカンパニワークス,Hakoniwa Company Works
zh,箱庭公司創造記,Hakoniwa Company Works
ko,하코니와 컴퍼니 웍스,Hakoniwa Company Works
en,Reader Rabbit's Interactive Reading Journey,Reader Rabbit's Interactive Reading Journey
en,Cosmic Top Secret (video game),Cosmic Top Secret (video game)
en,Gerbil Physics,Gerbil Physics
ja,ぱすてるメモリーズ,Pastel Memories
en,Pastel Memories,Pastel Memories
zh,粉彩回憶,Pastel Memories
ko,파스텔 메모리즈,Pastel Memories
id,Pastel Memories,Pastel Memories
id,EVOS Esports,EVOS Esports
en,EVOS Esports,EVOS Esports
vi,EVOS Esports,EVOS Esports
th,อีโวส อีสปอร์ต,EVOS Esports
zh,EVOS Esports,EVOS Esports
en,Barbarian Prince,Barbarian Prince
en,Yoku's Island Express,Yoku's Island Express
ja,Yoku's Island Express,Yoku's Island Express
zh,尤庫的小島速遞,Yoku's Island Express
es,Yoku's Island Express,Yoku's Island Express
fr,Yoku's Island Express,Yoku's Island Express
it,Yoku's Island Express,Yoku's Island Express
ko,요쿠스 아일랜드 익스프레스,Yoku's Island Express
zh-yue,約古嘅島仔速遞,Yoku's Island Express
en,Doom Eternal,Doom Eternal
ru,Doom Eternal,Doom Eternal
es,Doom Eternal,Doom Eternal
fr,Doom Eternal,Doom Eternal
de,Doom Eternal,Doom Eternal
zh,毀滅戰士：永恆,Doom Eternal
it,Doom Eternal,Doom Eternal
ja,Doom Eternal,Doom Eternal
pt,Doom Eternal,Doom Eternal
pl,Doom Eternal,Doom Eternal
uk,Doom Eternal,Doom Eternal
cs,Doom Eternal,Doom Eternal
tr,Doom Eternal,Doom Eternal
nl,Doom Eternal,Doom Eternal
fi,Doom Eternal,Doom Eternal
ko,둠 이터널,Doom Eternal
wuu,毁灭战士：永恒,Doom Eternal
simple,Doom Eternal,Doom Eternal
zh-yue,毀滅戰士：永恆,Doom Eternal
no,Doom Eternal,Doom Eternal
lld,Doom Eternal,Doom Eternal
sr,Doom Eternal,Doom Eternal
arz,دوم ايترنال,Doom Eternal
nn,Doom Eternal,Doom Eternal
en,C.E.O. (video game),C.E.O. (video game)
fr,A IV Network$,C.E.O. (video game)
en,Global Gaming 555,Global Gaming 555
sv,Global Gaming 555,Global Gaming 555
fi,Global gaming 555,Global Gaming 555
en,Gettysburg: The Turning Point,Gettysburg: The Turning Point
fr,Gettysburg: The Turning Point,Gettysburg: The Turning Point
en,Pokémon competitive play,Pokémon competitive play
es,Competitivo de Pokémon,Pokémon competitive play
en,PC-50x Family,PC-50x Family
fr,PC-50X,PC-50x Family
ja,ビデオカセッティ・ロック,PC-50x Family
it,Serie PC-50x,PC-50x Family
pl,PC-50X,PC-50x Family
en,Temple of Terror (video game),Temple of Terror (video game)
lld,Temple of Terror,Temple of Terror (video game)
en,Die Kathedrale,Die Kathedrale
de,Die Kathedrale (Computerspiel),Die Kathedrale
zh,主教座堂 (游戏),Die Kathedrale
en,Leisure Suit Larry,Leisure Suit Larry
de,Leisure Suit Larry,Leisure Suit Larry
ru,Leisure Suit Larry,Leisure Suit Larry
es,Leisure Suit Larry,Leisure Suit Larry
fr,Leisure Suit Larry,Leisure Suit Larry
pl,Leisure Suit Larry,Leisure Suit Larry
it,Leisure Suit Larry,Leisure Suit Larry
nl,Leisure Suit Larry,Leisure Suit Larry
pt,Leisure Suit Larry,Leisure Suit Larry
fi,Leisure Suit Larry,Leisure Suit Larry
sv,Leisure Suit Larry,Leisure Suit Larry
no,Leisure Suit Larry,Leisure Suit Larry
da,Leisure Suit Larry,Leisure Suit Larry
ca,Leisure Suit Larry,Leisure Suit Larry
el,Leisure Suit Larry,Leisure Suit Larry
cs,Leisure Suit Larry,Leisure Suit Larry
et,Leisure Suit Larry,Leisure Suit Larry
br,Leisure Suit Larry,Leisure Suit Larry
en,Stars!,Stars!
ru,Stars!,Stars!
de,Stars!,Stars!
pl,Stars!,Stars!
fr,Stars!,Stars!
ja,剣神ドラゴンクエスト 甦りし伝説の剣,Kenshin Dragon Quest: Yomigaerishi Densetsu no Ken
en,Kenshin Dragon Quest: Yomigaerishi Densetsu no Ken,Kenshin Dragon Quest: Yomigaerishi Densetsu no Ken
zh,剑神勇者斗恶龙 苏醒的传说之剑,Kenshin Dragon Quest: Yomigaerishi Densetsu no Ken
arz,سيد سيف مسعى التنين: انبعاث السيف الاسطورى,Kenshin Dragon Quest: Yomigaerishi Densetsu no Ken
lld,Kenshin Dragon Quest: Yomigaerishi Densetsu no Ken,Kenshin Dragon Quest: Yomigaerishi Densetsu no Ken
en,Altered Space,Altered Space
lld,Altered Space,Altered Space
en,Submarine simulator,Submarine simulator
ru,Симулятор подводных лодок,Submarine simulator
de,U-Boot-Simulation,Submarine simulator
it,Simulatore di sottomarini,Submarine simulator
fr,Simulateur de sous-marin,Submarine simulator
tr,Denizaltı simülatörü,Submarine simulator
uk,Симулятор підводних човнів,Submarine simulator
en,EyeToy,EyeToy
ja,EyeToy,EyeToy
de,EyeToy,EyeToy
ru,EyeToy,EyeToy
fr,EyeToy,EyeToy
es,EyeToy,EyeToy
pt,EyeToy,EyeToy
it,EyeToy,EyeToy
pl,EyeToy,EyeToy
fi,EyeToy,EyeToy
nl,EyeToy,EyeToy
sv,Eyetoy,EyeToy
tr,EyeToy,EyeToy
zh,EyeToy,EyeToy
uk,EyeToy,EyeToy
fy,EyeToy,EyeToy
ca,EyeToy,EyeToy
en,Hardwar (video game),Hardwar (video game)
it,Hardwar,Hardwar (video game)
fr,Hardwar (jeu vidéo),Hardwar (video game)
lld,Hardwar,Hardwar (video game)
en,Sensible Soccer,Sensible Soccer
de,Sensible Soccer,Sensible Soccer
pl,Sensible Soccer (seria),Sensible Soccer
pt,Sensible Soccer,Sensible Soccer
ru,Sensible Soccer,Sensible Soccer
id,Sensible soccer (permainan video),Sensible Soccer
sv,Sensible Soccer,Sensible Soccer
en,Top Banana (video game),Top Banana (video game)
ja,ナコルル,Nakoruru
en,Nakoruru,Nakoruru
zh,娜可露露,Nakoruru
pt,Nakoruru,Nakoruru
ko,나코루루,Nakoruru
fr,Nakoruru,Nakoruru
th,นาโกรูรุ,Nakoruru
en,Perfect Dark Zero,Perfect Dark Zero
es,Perfect Dark Zero,Perfect Dark Zero
ja,パーフェクトダーク ゼロ,Perfect Dark Zero
ru,Perfect Dark Zero,Perfect Dark Zero
fr,Perfect Dark Zero,Perfect Dark Zero
pt,Perfect Dark Zero,Perfect Dark Zero
de,Perfect Dark Zero,Perfect Dark Zero
it,Perfect Dark Zero,Perfect Dark Zero
fi,Perfect Dark Zero,Perfect Dark Zero
sv,Perfect Dark Zero,Perfect Dark Zero
no,Perfect Dark Zero,Perfect Dark Zero
ca,Perfect Dark Zero,Perfect Dark Zero
arz,الظلام الكامل صفر,Perfect Dark Zero
lld,Perfect Dark Zero,Perfect Dark Zero
en,Havok (software),Havok (software)
ru,Havok,Havok (software)
es,Havok (software),Havok (software)
ja,Havok (ソフトウェア),Havok (software)
fr,Havok (moteur de jeu),Havok (software)
de,Havok (Software),Havok (software)
zh,Havok引擎,Havok (software)
it,Havok (software),Havok (software)
pl,Havok,Havok (software)
pt,Havok,Havok (software)
uk,Havok,Havok (software)
tr,Havok (yazılım),Havok (software)
fi,Havok (ohjelmisto),Havok (software)
ko,하복 (소프트웨어),Havok (software)
cs,Havok (engine),Havok (software)
sv,Havok (mjukvara),Havok (software)
vi,Havok (phần mềm),Havok (software)
ca,Havok,Havok (software)
no,Havok Physics,Havok (software)
ka,Havok,Havok (software)
hy,Havok,Havok (software)
en,WarCry (game),WarCry (game)
de,WarCry,WarCry (game)
en,Fritz (chess),Fritz (chess)
de,Fritz (Schachprogramm),Fritz (chess)
ru,Fritz (программа),Fritz (chess)
es,Fritz (ajedrez),Fritz (chess)
fr,Fritz (programme d'échecs),Fritz (chess)
it,Fritz,Fritz (chess)
pl,Fritz (szachy),Fritz (chess)
pt,Fritz (xadrez),Fritz (chess)
nl,Fritz (computerschaak),Fritz (chess)
ja,フリッツ (チェス),Fritz (chess)
ko,프리츠 (체스),Fritz (chess)
fi,Fritz (shakkiohjelma),Fritz (chess)
uk,Fritz,Fritz (chess)
hu,Deep Fritz,Fritz (chess)
ca,Fritz (escacs),Fritz (chess)
sv,Fritz (schackprogram),Fritz (chess)
da,Fritz (skak),Fritz (chess)
ml,ഫ്രിട്സ്,Fritz (chess)
en,TurboExpress,TurboExpress
ja,PCエンジンGT,TurboExpress
fr,PC-Engine GT,TurboExpress
de,PC Engine GT,TurboExpress
es,TurboExpress,TurboExpress
zh,PC Engine GT,TurboExpress
pt,TurboExpress,TurboExpress
ru,TurboExpress,TurboExpress
it,PC Engine GT,TurboExpress
ko,PC 엔진 GT,TurboExpress
ka,PC Engine GT,TurboExpress
en,Battlefield 2: Modern Combat,Battlefield 2: Modern Combat
ru,Battlefield 2: Modern Combat,Battlefield 2: Modern Combat
ja,バトルフィールド2 モダンコンバット,Battlefield 2: Modern Combat
es,Battlefield 2: Modern Combat,Battlefield 2: Modern Combat
it,Battlefield 2: Modern Combat,Battlefield 2: Modern Combat
de,Battlefield 2: Modern Combat,Battlefield 2: Modern Combat
fr,Battlefield 2: Modern Combat,Battlefield 2: Modern Combat
zh,戰地風雲2：現代戰爭,Battlefield 2: Modern Combat
pt,Battlefield 2: Modern Combat,Battlefield 2: Modern Combat
tr,Battlefield 2: Modern Combat,Battlefield 2: Modern Combat
pl,Battlefield 2: Modern Combat,Battlefield 2: Modern Combat
fi,Battlefield 2: Modern Combat,Battlefield 2: Modern Combat
nl,Battlefield 2: Modern Combat,Battlefield 2: Modern Combat
sv,Battlefield 2: Modern Combat,Battlefield 2: Modern Combat
cs,Battlefield 2: Modern Combat,Battlefield 2: Modern Combat
ko,배틀필드 2: 모던 컴뱃,Battlefield 2: Modern Combat
no,Battlefield 2: Modern Combat,Battlefield 2: Modern Combat
vi,Battlefield 2: Modern Combat,Battlefield 2: Modern Combat
br,Battlefield 2: Modern Combat,Battlefield 2: Modern Combat
arz,باتلفيلد 2: مودرن كومبات,Battlefield 2: Modern Combat
lld,Battlefield 2: Modern Combat,Battlefield 2: Modern Combat
nn,Battlefield 2: Modern Combat,Battlefield 2: Modern Combat
wuu,战地2：现代战争,Battlefield 2: Modern Combat
en,The Warlock of Firetop Mountain,The Warlock of Firetop Mountain
ja,火吹山の魔法使い,The Warlock of Firetop Mountain
de,Der Hexenmeister vom flammenden Berg,The Warlock of Firetop Mountain
fr,Le Sorcier de la montagne de Feu,The Warlock of Firetop Mountain
pt,O Feiticeiro da Montanha de Fogo,The Warlock of Firetop Mountain
it,Lo stregone della montagna infuocata,The Warlock of Firetop Mountain
en,Postal 2,Postal 2
ru,Postal 2,Postal 2
es,Postal 2,Postal 2
it,Postal²,Postal 2
pl,Postal 2,Postal 2
tr,Postal 2,Postal 2
pt,Postal 2,Postal 2
fr,Postal²,Postal 2
hu,Postal 2,Postal 2
zh,喋血街頭2,Postal 2
uk,Postal 2,Postal 2
de,Postal 2,Postal 2
lld,Postal 2,Postal 2
sv,Postal 2,Postal 2
ko,포스탈 2,Postal 2
nl,Postal 2,Postal 2
fi,Postal²,Postal 2
bg,Postal 2,Postal 2
arz,پوستال 2,Postal 2
lv,Postal 2,Postal 2
be-tarask,Postal 2,Postal 2
hy,Postal 2,Postal 2
en,Crusader: No Remorse,Crusader: No Remorse
ru,Crusader: No Remorse,Crusader: No Remorse
de,Crusader: No Remorse,Crusader: No Remorse
fr,Crusader: No Remorse,Crusader: No Remorse
it,Crusader: No Remorse,Crusader: No Remorse
pl,Crusader: No Remorse,Crusader: No Remorse
nl,Crusader: No Remorse,Crusader: No Remorse
uk,Crusader: No Remorse,Crusader: No Remorse
arz,كروسادير: نو ريمورس,Crusader: No Remorse
lld,Crusader: No Remorse,Crusader: No Remorse
en,Sonic R,Sonic R
es,Sonic R,Sonic R
ru,Sonic R,Sonic R
ja,ソニックR,Sonic R
fi,Sonic R,Sonic R
ko,소닉 R,Sonic R
fr,Sonic R,Sonic R
it,Sonic R,Sonic R
de,Sonic R,Sonic R
pt,Sonic R,Sonic R
zh,索尼克R,Sonic R
pl,Sonic R,Sonic R
nl,Sonic R,Sonic R
el,Sonic R,Sonic R
arz,سونيك آر,Sonic R
lld,Sonic R,Sonic R
wuu,索尼克R,Sonic R
en,Charles S. Roberts Award,Charles S. Roberts Award
de,Charles S. Roberts Award,Charles S. Roberts Award
pt,Prêmio Charles S. Roberts,Charles S. Roberts Award
it,Charles S. Roberts Award,Charles S. Roberts Award
sv,Charles S. Roberts Award,Charles S. Roberts Award
en,Solomon's Key 2,Solomon's Key 2
ru,Solomon’s Key 2,Solomon's Key 2
sv,Solomon's Key 2,Solomon's Key 2
en,Koudelka,Koudelka
ja,クーデルカ (ゲーム),Koudelka
es,Koudelka,Koudelka
fr,Koudelka (jeu vidéo),Koudelka
it,Koudelka,Koudelka
ru,Koudelka,Koudelka
arz,كوديلكا,Koudelka
en,Devil May Cry 2,Devil May Cry 2
ru,Devil May Cry 2,Devil May Cry 2
es,Devil May Cry 2,Devil May Cry 2
ja,デビルメイクライ2,Devil May Cry 2
it,Devil May Cry 2,Devil May Cry 2
pt,Devil May Cry 2,Devil May Cry 2
fr,Devil May Cry 2,Devil May Cry 2
zh,惡魔獵人2,Devil May Cry 2
de,Devil May Cry 2,Devil May Cry 2
pl,Devil May Cry 2,Devil May Cry 2
uk,Devil May Cry 2,Devil May Cry 2
ko,데빌 메이 크라이 2,Devil May Cry 2
nl,Devil May Cry 2,Devil May Cry 2
sv,Devil May Cry 2,Devil May Cry 2
simple,Devil May Cry 2,Devil May Cry 2
lld,Devil May Cry 2,Devil May Cry 2
no,Devil May Cry 2,Devil May Cry 2
ceb,Devil May Cry 2,Devil May Cry 2
arz,ديڤل ماى كراى 2,Devil May Cry 2
en,Metal Combat: Falcon's Revenge,Metal Combat: Falcon's Revenge
ja,メタルコンバット,Metal Combat: Falcon's Revenge
sv,Metal Combat: Falcon's Revenge,Metal Combat: Falcon's Revenge
lld,Metal Combat: Falcon's Revenge,Metal Combat: Falcon's Revenge
en,Cutthroats (video game),Cutthroats (video game)
de,Cutthroats,Cutthroats (video game)
fr,Cutthroats,Cutthroats (video game)
lld,Cutthroats,Cutthroats (video game)
en,Communist Mutants from Space,Communist Mutants from Space
es,Mutantes comunistas del espacio exterior,Communist Mutants from Space
uk,Communist Mutants from Space,Communist Mutants from Space
en,1989 in games,1989 in games
fr,1989 en jeu,1989 in games
vi,Trò chơi năm 1989,1989 in games
en,1971 in games,1971 in games
fr,1971 en jeu,1971 in games
vi,Trò chơi năm 1971,1971 in games
en,Madden NFL '94,Madden NFL '94
it,Madden NFL 94,Madden NFL '94
fr,Madden NFL '94,Madden NFL '94
arz,مادين نفل 94,Madden NFL '94
lld,Madden NFL '94,Madden NFL '94
sv,Madden NFL '94,Madden NFL '94
en,Simon Jeffery,Simon Jeffery
en,G-Phoria,G-Phoria
pt,G-Phoria,G-Phoria
no,G-Phoria,G-Phoria
en,The Eidolon,The Eidolon
de,The Eidolon,The Eidolon
fr,The Eidolon,The Eidolon
nl,The Eidolon,The Eidolon
es,The Eidolon,The Eidolon
lld,The Eidolon,The Eidolon
en,Mega Man IV (Game Boy),Mega Man IV (Game Boy)
ja,ロックマンワールド4,Mega Man IV (Game Boy)
ru,Mega Man IV (Game Boy),Mega Man IV (Game Boy)
fr,Mega Man IV,Mega Man IV (Game Boy)
es,Mega Man IV (Game Boy),Mega Man IV (Game Boy)
fi,Mega Man 4 (Game Boy),Mega Man IV (Game Boy)
sv,Mega Man IV,Mega Man IV (Game Boy)
ko,록맨 월드 4,Mega Man IV (Game Boy)
arz,ميجا مان ايڤ,Mega Man IV (Game Boy)
lld,Mega Man IV,Mega Man IV (Game Boy)
pt,Mega Man IV (Game Boy),Mega Man IV (Game Boy)
en,ZX Interface 2,ZX Interface 2
ru,ZX Interface 2,ZX Interface 2
it,ZX Interface 2,ZX Interface 2
es,ZX Interface 2,ZX Interface 2
cs,ZX Interface 2,ZX Interface 2
pl,ZX Interface 2,ZX Interface 2
pt,ZX Interface 2,ZX Interface 2
ca,ZX Interface 2,ZX Interface 2
sr,ZX Interface 2,ZX Interface 2
en,Turrican II: The Final Fight,Turrican II: The Final Fight
it,Turrican II: The Final Fight,Turrican II: The Final Fight
fr,Turrican II: The Final Fight,Turrican II: The Final Fight
sv,Turrican II: The Final Fight,Turrican II: The Final Fight
de,Turrican II: The Final Fight,Turrican II: The Final Fight
hu,Turrican II,Turrican II: The Final Fight
nl,Turrican II: The Final Fight,Turrican II: The Final Fight
lld,Turrican II: The Final Fight,Turrican II: The Final Fight
en,Valis (video game series),Valis (video game series)
pt,Valis,Valis (video game series)
ru,Valis (серия игр),Valis (video game series)
fr,Valis (série de jeux vidéo),Valis (video game series)
en,GamesTM,GamesTM
fr,GamesTM,GamesTM
ru,GamesTM,GamesTM
es,Games TM,GamesTM
zh,GamesTM,GamesTM
de,GamesTM,GamesTM
ka,GamesTM,GamesTM
nl,GamesTM,GamesTM
az,GamesTM,GamesTM
hu,GamesTM,GamesTM
it,GamesTM,GamesTM
no,GamesTM,GamesTM
pl,GamesTM,GamesTM
tr,GamesTM,GamesTM
en,Transformers (2004 video game),Transformers (2004 video game)
it,Transformers (videogioco 2004),Transformers (2004 video game)
fr,"Transformers (jeu vidéo, 2004)",Transformers (2004 video game)
fi,Transformers (vuoden 2004 videopeli),Transformers (2004 video game)
da,Transformers (videospil fra 2004),Transformers (2004 video game)
nl,Transformers (computerspel uit 2004),Transformers (2004 video game)
arz,ترانسفورميرس,Transformers (2004 video game)
lld,Transformers,Transformers (2004 video game)
en,Mega Man Zero (video game),Mega Man Zero (video game)
ja,ロックマンゼロ,Mega Man Zero (video game)
zh,洛克人Zero (游戏),Mega Man Zero (video game)
it,Mega Man Zero,Mega Man Zero (video game)
pt,Mega Man Zero (jogo eletrônico),Mega Man Zero (video game)
fr,Mega Man Zero (jeu vidéo),Mega Man Zero (video game)
es,Mega Man Zero (videojuego),Mega Man Zero (video game)
fi,Mega Man Zero,Mega Man Zero (video game)
ko,록맨 제로 (비디오 게임),Mega Man Zero (video game)
sv,Mega Man Zero,Mega Man Zero (video game)
th,ร็อคแมนซีโร่,Mega Man Zero (video game)
ca,Mega Man Zero (videojoc),Mega Man Zero (video game)
arz,ميجا مان زيرو,Mega Man Zero (video game)
lld,Mega Man Zero,Mega Man Zero (video game)
en,Burntime,Burntime
es,Burntime,Burntime
nl,Burntime,Burntime
ru,BurnTime,Burntime
en,Wik and the Fable of Souls,Wik and the Fable of Souls
ru,Wik and the Fable of Souls,Wik and the Fable of Souls
pt,Wik and the Fable of Souls,Wik and the Fable of Souls
en,Rayman Raving Rabbids,Rayman Raving Rabbids
ru,Rayman Raving Rabbids,Rayman Raving Rabbids
fr,Rayman contre les lapins crétins,Rayman Raving Rabbids
es,Rayman Raving Rabbids,Rayman Raving Rabbids
it,Rayman Raving Rabbids,Rayman Raving Rabbids
ja,ラビッツ・パーティー,Rayman Raving Rabbids
de,Rayman Raving Rabbids,Rayman Raving Rabbids
pl,Rayman: Szalone Kórliki,Rayman Raving Rabbids
pt,Rayman Raving Rabbids,Rayman Raving Rabbids
nl,Rayman Raving Rabbids,Rayman Raving Rabbids
uk,Rayman Raving Rabbids,Rayman Raving Rabbids
fi,Rayman Raving Rabbids,Rayman Raving Rabbids
tr,Rayman Raving Rabbids,Rayman Raving Rabbids
arz,رايمان راڤينج رابيدس,Rayman Raving Rabbids
is,Rayman Raving Rabbids,Rayman Raving Rabbids
lld,Rayman Raving Rabbids,Rayman Raving Rabbids
simple,Rayman Raving Rabbids,Rayman Raving Rabbids
ceb,Rayman Raving Rabbids,Rayman Raving Rabbids
sv,Rayman Raving Rabbids,Rayman Raving Rabbids
en,SpongeBob SquarePants: The Yellow Avenger,SpongeBob SquarePants: The Yellow Avenger
ru,SpongeBob SquarePants: The Yellow Avenger,SpongeBob SquarePants: The Yellow Avenger
it,SpongeBob SquarePants: Il vendicatore in giallo,SpongeBob SquarePants: The Yellow Avenger
es,Bob Esponja: El vengador amarillo,SpongeBob SquarePants: The Yellow Avenger
