lang,topic,topic_in_English
en,Jurassic Park (Sega video game),Jurassic Park (Sega video game)
ru,Jurassic Park (Sega),Jurassic Park (Sega video game)
fr,Jurassic Park (BlueSky Software),Jurassic Park (Sega video game)
it,Jurassic Park (videogioco Mega Drive),Jurassic Park (Sega video game)
fi,Jurassic Park (Sega),Jurassic Park (Sega video game)
ca,Jurassic Park (videojoc de Sega),Jurassic Park (Sega video game)
arz,جوراسيك بارك (ڤيديو جيم),Jurassic Park (Sega video game)
ja,真・女神転生デビルチルドレン,Shin Megami Tensei: Devil Children
en,Shin Megami Tensei: Devil Children,Shin Megami Tensei: Devil Children
zh,真·女神轉生 惡魔之子系列,Shin Megami Tensei: Devil Children
ko,데블파이터,Shin Megami Tensei: Devil Children
de,Shin Megami Tensei: Devil Children,Shin Megami Tensei: Devil Children
th,ชินเมกามิเทนเซย์ เดวิลชิลเดรน,Shin Megami Tensei: Devil Children
sv,Shin Megami Tensei: Devil Children,Shin Megami Tensei: Devil Children
hu,Sin megami tenszei: Devil Children,Shin Megami Tensei: Devil Children
ja,三國志III,Romance of the Three Kingdoms III: Dragon of Destiny
en,Romance of the Three Kingdoms III: Dragon of Destiny,Romance of the Three Kingdoms III: Dragon of Destiny
zh,三國志III,Romance of the Three Kingdoms III: Dragon of Destiny
ko,삼국지 III,Romance of the Three Kingdoms III: Dragon of Destiny
fr,Romance of the Three Kingdoms III,Romance of the Three Kingdoms III: Dragon of Destiny
wuu,三国志III,Romance of the Three Kingdoms III: Dragon of Destiny
th,โรแมนซ์ออฟเดอะทรีคิงดัมส์ III: ดรากอนออฟเดสตินี,Romance of the Three Kingdoms III: Dragon of Destiny
lld,Romance of the Three Kingdoms III: Dragon of Destiny,Romance of the Three Kingdoms III: Dragon of Destiny
en,Major League Baseball (video game),Major League Baseball (video game)
it,Major League Baseball (videogioco),Major League Baseball (video game)
fr,"Major League Baseball (jeu vidéo, 1988)",Major League Baseball (video game)
lld,Major League Baseball,Major League Baseball (video game)
en,Ballistics (video game),Ballistics (video game)
fr,Ballistics,Ballistics (video game)
es,Ballistics,Ballistics (video game)
ca,Ballistics,Ballistics (video game)
nl,Ballistics,Ballistics (video game)
lld,Ballistics,Ballistics (video game)
en,XS (video game),XS (video game)
en,Culpa Innata,Culpa Innata
ru,Culpa Innata,Culpa Innata
tr,Culpa Innata,Culpa Innata
en,The Rescue of Princess Blobette,The Rescue of Princess Blobette
ja,ふしぎなブロビー プリンセス・ブロブを救え!,The Rescue of Princess Blobette
fr,A Boy and His Blob: The Rescue of Princess Blobette,The Rescue of Princess Blobette
sv,The Rescue of Princess Blobette,The Rescue of Princess Blobette
lld,The Rescue of Princess Blobette,The Rescue of Princess Blobette
en,Soma Bringer,Soma Bringer
ja,ソーマブリンガー,Soma Bringer
zh,靈光守護者,Soma Bringer
es,Soma Bringer,Soma Bringer
fr,Soma Bringer,Soma Bringer
ru,Soma Bringer,Soma Bringer
it,Soma Bringer,Soma Bringer
pt,Soma Bringer,Soma Bringer
lld,Soma Bringer,Soma Bringer
en,Godzilla: Monster War,Godzilla: Monster War
ja,ゴジラ 怪獣大決戦,Godzilla: Monster War
it,Godzilla: Kaijū daikessen,Godzilla: Monster War
lld,Godzilla: Monster War,Godzilla: Monster War
en,Spider-Man (pinball),Spider-Man (pinball)
en,Embodiment of Scarlet Devil,Embodiment of Scarlet Devil
ja,東方紅魔郷 〜 the Embodiment of Scarlet Devil.,Embodiment of Scarlet Devil
zh,東方紅魔鄉 ～ the Embodiment of Scarlet Devil.,Embodiment of Scarlet Devil
ru,The Embodiment of Scarlet Devil,Embodiment of Scarlet Devil
es,Embodiment of Scarlet Devil,Embodiment of Scarlet Devil
vi,Embodiment of Scarlet Devil,Embodiment of Scarlet Devil
fr,Embodiment of Scarlet Devil,Embodiment of Scarlet Devil
ko,동방홍마향 ~ the Embodiment of Scarlet Devil,Embodiment of Scarlet Devil
it,Embodiment of Scarlet Devil,Embodiment of Scarlet Devil
id,The Embodiment of Scarlet Devil,Embodiment of Scarlet Devil
pt,The Embodiment of Scarlet Devil,Embodiment of Scarlet Devil
zh-classical,東方紅魔鄕,Embodiment of Scarlet Devil
lld,The Embodiment of Scarlet Devil,Embodiment of Scarlet Devil
ms,The Embodiment of Scarlet Devil,Embodiment of Scarlet Devil
zh-min-nan,Tang-hong Âng-mô͘-hiong,Embodiment of Scarlet Devil
en,Olivier Deriviere,Olivier Deriviere
fr,Olivier Derivière,Olivier Deriviere
de,Olivier Derivière,Olivier Deriviere
fi,Olivier Derivière,Olivier Deriviere
zh,奥利维尔·德里维耶,Olivier Deriviere
en,Wordscraper,Wordscraper
en,Beyond the Tesseract,Beyond the Tesseract
en,Godzilla Generations,Godzilla Generations
zh,哥斯拉 新世代,Godzilla Generations
it,Godzilla Generations,Godzilla Generations
fr,Godzilla Generations,Godzilla Generations
lld,Godzilla Generations,Godzilla Generations
en,Barmy Burgers,Barmy Burgers
en,MLB '99,MLB '99
hu,MLB 99,MLB '99
en,Supercar Challenge (video game),Supercar Challenge (video game)
pl,SuperCar Challenge,Supercar Challenge (video game)
lld,Supercar Challenge,Supercar Challenge (video game)
en,Coin Hopping—Washington D.C.,Coin Hopping—Washington D.C.
en,Air Conflicts: Aces of World War II,Air Conflicts: Aces of World War II
id,Air Conflicts: Aces of World War II,Air Conflicts: Aces of World War II
en,Games Unplugged,Games Unplugged
en,Ether Saga Odyssey,Ether Saga Odyssey
zh,口袋西游,Ether Saga Odyssey
lld,Ether Saga Online,Ether Saga Odyssey
en,Gamescience,Gamescience
de,Gamescience,Gamescience
en,Fallout Online,Fallout Online
ru,Fallout Online,Fallout Online
sv,Fallout Online,Fallout Online
lld,Fallout Online,Fallout Online
ja,庄野晴彦,Haruhiko Shono
en,Haruhiko Shono,Haruhiko Shono
en,Extractors,Extractors
fr,Diggers 2: Extractors,Extractors
en,Hero's Saga Laevatein Tactics,Hero's Saga Laevatein Tactics
lld,Hero's Saga Laevatein Tactics,Hero's Saga Laevatein Tactics
arz,هيروس ساجا لايڤاتين تاكتيكس,Hero's Saga Laevatein Tactics
en,High Seas Trader,High Seas Trader
pl,High Seas Trader,High Seas Trader
fr,High Seas Trader,High Seas Trader
en,Primal Carnage,Primal Carnage
ru,Primal Carnage,Primal Carnage
es,Primal Carnage,Primal Carnage
fr,Primal Carnage,Primal Carnage
it,Primal Carnage,Primal Carnage
pl,Primal Carnage,Primal Carnage
gl,Primal Carnage,Primal Carnage
nl,Primal Carnage,Primal Carnage
arz,پريمال كارناج,Primal Carnage
lld,Primal Carnage,Primal Carnage
en,Glimmerati,Glimmerati
fi,Glimmerati,Glimmerati
it,Glimmerati,Glimmerati
fr,Glimmerati,Glimmerati
lld,Glimmerati,Glimmerati
en,Battle Mania: Daiginjō,Battle Mania: Daiginjō
ja,バトルマニア大吟醸,Battle Mania: Daiginjō
fr,Battle Mania Daiginjō,Battle Mania: Daiginjō
pt,Battle Mania: Daiginjō,Battle Mania: Daiginjō
arz,باتل مانيا دايجينجو,Battle Mania: Daiginjō
lld,Battle Mania Daiginjō,Battle Mania: Daiginjō
en,Zumba Fitness (video game),Zumba Fitness (video game)
it,Zumba Fitness,Zumba Fitness (video game)
fi,Zumba Fitness,Zumba Fitness (video game)
zh,尊巴健身 (游戏),Zumba Fitness (video game)
lld,Zumba Fitness,Zumba Fitness (video game)
en,Trenches (video game),Trenches (video game)
en,Mega Man Legends 3,Mega Man Legends 3
ja,ロックマンDASH3 PROJECT,Mega Man Legends 3
es,Mega Man Legends 3,Mega Man Legends 3
pt,Mega Man Legends 3,Mega Man Legends 3
zh,洛克人DASH3 計畫,Mega Man Legends 3
fr,Mega Man Legends 3,Mega Man Legends 3
it,Mega Man Legends 3,Mega Man Legends 3
lld,Mega Man Legends 3,Mega Man Legends 3
en,Extreme Gamer,Extreme Gamer
en,Popeye: Rush for Spinach,Popeye: Rush for Spinach
it,Popeye: Rush for Spinach,Popeye: Rush for Spinach
fr,Popeye: Rush for Spinach,Popeye: Rush for Spinach
en,Acme Animation Factory,Acme Animation Factory
it,Acme Animation Factory,Acme Animation Factory
pt,Acme Animation Factory,Acme Animation Factory
fr,ACME Animation Factory,Acme Animation Factory
lld,Acme Animation Factory,Acme Animation Factory
sv,Acme Animation Factory,Acme Animation Factory
en,Yars' Revenge,Yars' Revenge
de,Yars’ Revenge,Yars' Revenge
es,Yars' Revenge,Yars' Revenge
it,Yars' Revenge,Yars' Revenge
fr,Yars' Revenge,Yars' Revenge
pt,Yars' Revenge,Yars' Revenge
nl,Yars' Revenge,Yars' Revenge
fi,Yars’ Revenge,Yars' Revenge
id,Yars' Revenge,Yars' Revenge
lld,Yars' Revenge,Yars' Revenge
en,Gremlins (video game),Gremlins (video game)
ja,グレムリン (ゲーム),Gremlins (video game)
fr,Gremlins (jeu vidéo),Gremlins (video game)
lld,Gremlins,Gremlins (video game)
en,Them's Fightin' Herds,Them's Fightin' Herds
ja,Them's Fightin' Herds,Them's Fightin' Herds
pt,Them's Fightin' Herds,Them's Fightin' Herds
zh,牠們的格鬥牧群,Them's Fightin' Herds
ko,뎀스 파이팅 허즈,Them's Fightin' Herds
id,Them's Fightin' Herds,Them's Fightin' Herds
lld,Them's Fightin' Herds,Them's Fightin' Herds
en,Serious Sam,Serious Sam
ru,Serious Sam,Serious Sam
de,Serious Sam,Serious Sam
es,Serious Sam,Serious Sam
uk,Серйозний Сем (серія ігор),Serious Sam
pl,Serious Sam (seria),Serious Sam
fr,Serious Sam,Serious Sam
it,Serious Sam,Serious Sam
hr,Serious Sam,Serious Sam
ja,Serious Sam,Serious Sam
zh,重裝武力,Serious Sam
cs,Serious Sam,Serious Sam
hu,Serious Sam,Serious Sam
pt,Serious Sam (série),Serious Sam
ro,Serious Sam,Serious Sam
nl,Serious Sam,Serious Sam
sh,Serious Sam,Serious Sam
fi,Serious Sam,Serious Sam
sv,Serious Sam,Serious Sam
ko,시리어스 샘,Serious Sam
ca,Serious Sam,Serious Sam
lv,Serious Sam,Serious Sam
wuu,英雄萨姆,Serious Sam
ja,魔法 (ゲーム会社),Magical Company
en,Magical Company,Magical Company
es,Magical Company,Magical Company
ko,마법 주식회사,Magical Company
fr,Magical Company,Magical Company
en,Williams F1 Team Driver,Williams F1 Team Driver
es,Williams F1 Team Driver,Williams F1 Team Driver
fi,Williams F1 Team Driver,Williams F1 Team Driver
en,Astro Studios,Astro Studios
en,The Christmas Choir,The Christmas Choir
en,Legend of Grimrock,Legend of Grimrock
ru,Legend of Grimrock,Legend of Grimrock
de,Legend of Grimrock,Legend of Grimrock
fr,Legend of Grimrock,Legend of Grimrock
it,Legend of Grimrock,Legend of Grimrock
pl,Legend of Grimrock,Legend of Grimrock
fi,Legend of Grimrock,Legend of Grimrock
es,Legend of Grimrock,Legend of Grimrock
pt,Legend of Grimrock,Legend of Grimrock
zh,魔岩山传说,Legend of Grimrock
uk,Legend of Grimrock,Legend of Grimrock
gl,Legend of Grimrock,Legend of Grimrock
ko,레전드 오브 그림록,Legend of Grimrock
lld,Legend of Grimrock,Legend of Grimrock
zh,蓋瑞·溫尼克,Gary Winnick (game developer)
en,Gary Winnick (game developer),Gary Winnick (game developer)
de,Gary Winnick,Gary Winnick (game developer)
es,Gary Winnick,Gary Winnick (game developer)
el,Γκάρι Γουίνικ,Gary Winnick (game developer)
en,Fluidity: Spin Cycle,Fluidity: Spin Cycle
fr,Hydroventure: Spin Cycle,Fluidity: Spin Cycle
ja,ぐるっとスプラッシュ!,Fluidity: Spin Cycle
lld,Fluidity: Spin Cycle,Fluidity: Spin Cycle
arz,فلويديتي: سپين سيكل,Fluidity: Spin Cycle
en,ESPN X Games Skateboarding,ESPN X Games Skateboarding
lld,ESPN X Games Skateboarding,ESPN X Games Skateboarding
en,Machines at War 3,Machines at War 3
fr,Machines at War 3,Machines at War 3
en,Ingress (video game),Ingress (video game)
ja,Ingress,Ingress (video game)
de,Ingress (Computerspiel),Ingress (video game)
ru,Ingress,Ingress (video game)
zh,Ingress,Ingress (video game)
fr,Ingress,Ingress (video game)
es,Ingress,Ingress (video game)
it,Ingress,Ingress (video game)
pl,Ingress (gra),Ingress (video game)
nl,Ingress,Ingress (video game)
fi,Ingress,Ingress (video game)
pt,Ingress,Ingress (video game)
id,Ingress,Ingress (video game)
uk,Ingress,Ingress (video game)
cs,Ingress (videohra),Ingress (video game)
tr,Ingress,Ingress (video game)
hu,Ingress,Ingress (video game)
sv,Ingress (spel),Ingress (video game)
ko,인그레스 (비디오 게임),Ingress (video game)
et,Ingress,Ingress (video game)
sk,Ingress,Ingress (video game)
vi,Ingress (Trò chơi),Ingress (video game)
be,Ingress,Ingress (video game)
gl,Ingress (videoxogo),Ingress (video game)
hy,Ինգրես (խաղ),Ingress (video game)
lv,Ingress,Ingress (video game)
eo,Ingress,Ingress (video game)
ml,ഇൻഗ്രസ്സ്,Ingress (video game)
ro,Ingress (joc),Ingress (video game)
en,Hellraid,Hellraid
ru,Hellraid,Hellraid
en,Ignite (game engine),Ignite (game engine)
ru,Ignite (игровой движок),Ignite (game engine)
es,Ignite (motor gráfico),Ignite (game engine)
ko,이그나이트 (게임 엔진),Ignite (game engine)
fr,EA Sports Ignite,Ignite (game engine)
fi,Ignite (pelimoottori),Ignite (game engine)
ca,Ignite (motor gràfic),Ignite (game engine)
en,Super Mario 3D World,Super Mario 3D World
ja,スーパーマリオ 3Dワールド,Super Mario 3D World
es,Super Mario 3D World,Super Mario 3D World
fr,Super Mario 3D World,Super Mario 3D World
it,Super Mario 3D World,Super Mario 3D World
de,Super Mario 3D World,Super Mario 3D World
ru,Super Mario 3D World,Super Mario 3D World
zh,超級瑪利歐3D世界,Super Mario 3D World
pt,Super Mario 3D World,Super Mario 3D World
nl,Super Mario 3D World,Super Mario 3D World
ko,슈퍼 마리오 3D 월드,Super Mario 3D World
fi,Super Mario 3D World,Super Mario 3D World
pl,Super Mario 3D World,Super Mario 3D World
tr,Super Mario 3D World,Super Mario 3D World
th,ซูเปอร์มาริโอทรีดีเวิลด์,Super Mario 3D World
sv,Super Mario 3D World,Super Mario 3D World
id,Super Mario 3D World,Super Mario 3D World
ms,Super Mario 3D World,Super Mario 3D World
simple,Super Mario 3D World,Super Mario 3D World
ca,Super Mario 3D World,Super Mario 3D World
ro,Super Mario 3D World,Super Mario 3D World
lt,Super Mario 3D World,Super Mario 3D World
no,Super Mario 3D World,Super Mario 3D World
da,Super Mario 3D World,Super Mario 3D World
la,Super Mario 3D World,Super Mario 3D World
nn,Super Mario 3D World,Super Mario 3D World
arz,سوپير ماريو جالاكسى (فيديو لعب),Super Mario 3D World
ast,Super Mario 3D World,Super Mario 3D World
zh-yue,超級瑪利奧立體世界,Super Mario 3D World
en,Offspring Fling,Offspring Fling
en,Reaper: Tale of a Pale Swordsman,Reaper: Tale of a Pale Swordsman
cs,Reaper - Tale of a Pale Swordsman,Reaper: Tale of a Pale Swordsman
en,Disney Magical World,Disney Magical World
ru,Disney Magical World,Disney Magical World
fr,Disney Magical World,Disney Magical World
es,Disney Magical World,Disney Magical World
de,Disney Magical World,Disney Magical World
arz,ديسنى ماجيكال ورلد,Disney Magical World
en,Þórólfur Beck Kristjónsson,Þórólfur Beck Kristjónsson
arz,تهورولفور بيك كريستچانسون,Þórólfur Beck Kristjónsson
en,Video games in Bangladesh,Video games in Bangladesh
bn,বাংলাদেশে ভিডিও গেম,Video games in Bangladesh
en,Pure Pool,Pure Pool
fi,Pure Pool,Pure Pool
en,Abyss Odyssey,Abyss Odyssey
es,Abyss Odyssey,Abyss Odyssey
fr,Abyss Odyssey,Abyss Odyssey
vi,Abyss Odyssey,Abyss Odyssey
en,Might,Might & Magic Heroes VII
en,Gods Will Be Watching,Gods Will Be Watching
es,Gods Will Be Watching,Gods Will Be Watching
fr,Gods Will Be Watching,Gods Will Be Watching
ca,Gods Will Be Watching,Gods Will Be Watching
it,Gods Will Be Watching,Gods Will Be Watching
en,Mugsy's Revenge,Mugsy's Revenge
en,Nintendo arcade machines,Nintendo arcade machines
en,Rising Thunder (video game),Rising Thunder (video game)
it,Rising Thunder,Rising Thunder (video game)
en,One Piece: Burning Blood,One Piece: Burning Blood
it,One Piece: Burning Blood,One Piece: Burning Blood
ja,ワンピース バーニングブラッド,One Piece: Burning Blood
arz,اون پيسي: بورنينج بلود,One Piece: Burning Blood
lld,One Piece: Burning Blood,One Piece: Burning Blood
en,En Masse Entertainment,En Masse Entertainment
fr,En Masse Entertainment,En Masse Entertainment
arz,ان ماسى انترتنمنت,En Masse Entertainment
en,Shadow World (video game),Shadow World (video game)
en,Pokémon Picross,Pokémon Picross
ja,ポケモンピクロス,Pokémon Picross
es,Pokémon Picross,Pokémon Picross
pt,Pokémon Picross,Pokémon Picross
it,Pokémon Picross,Pokémon Picross
gl,Pokémon Picross,Pokémon Picross
arz,پوكيمون پيكروس,Pokémon Picross
no,Pokémon Picross,Pokémon Picross
en,ESL One Cologne 2014,ESL One Cologne 2014
de,ESL One Cologne 2014,ESL One Cologne 2014
pl,ESL One Cologne 2014,ESL One Cologne 2014
sv,ESL One Cologne 2014,ESL One Cologne 2014
cs,ESL One: Cologne 2014,ESL One Cologne 2014
tr,ESL One Cologne 2014,ESL One Cologne 2014
pt,ESL One Cologne 2014,ESL One Cologne 2014
en,Ho Kun Xian,Ho Kun Xian
en,The Lab (video game),The Lab (video game)
ru,The Lab,The Lab (video game)
zh,实验室 (游戏),The Lab (video game)
fr,The Lab,The Lab (video game)
de,The Lab (Computerspiel),The Lab (video game)
tr,The Lab (video oyunu),The Lab (video game)
fi,The Lab,The Lab (video game)
ko,더 랩 (비디오 게임),The Lab (video game)
en,Links 386 Pro,Links 386 Pro
en,Winston (Overwatch),Winston (Overwatch)
zh,温斯顿,Winston (Overwatch)
ko,윈스턴 (오버워치),Winston (Overwatch)
en,Event 0,Event 0
fr,Event 0,Event 0
en,The Muppets Movie Adventures,The Muppets Movie Adventures
en,2019 in video games,2019 in video games
ru,2019 год в компьютерных играх,2019 in video games
fr,2019 en jeu vidéo,2019 in video games
pt,2019 nos jogos eletrônicos,2019 in video games
it,Videogiochi nel 2019,2019 in video games
uk,2019 у відеоіграх,2019 in video games
pl,2019 w grach komputerowych,2019 in video games
fi,Videopelivuosi 2019,2019 in video games
th,วิดีโอเกมใน พ.ศ. 2562,2019 in video games
ro,2019 în jocuri video,2019 in video games
no,Videospillåret 2019,2019 in video games
ky,2019-жыл компьютердик оюндарда,2019 in video games
ca,Portal:Videojoc/2019,2019 in video games
be,2019 год у гісторыі камп’ютарных гульняў,2019 in video games
en,The X-Fools,The X-Fools
en,Laser League,Laser League
arz,لاسير لايجو,Laser League
lld,Laser League,Laser League
en,Les Edgar,Les Edgar
en,Freddy Fazbear's Pizzeria Simulator,Freddy Fazbear's Pizzeria Simulator
ru,Freddy Fazbear’s Pizzeria Simulator,Freddy Fazbear's Pizzeria Simulator
es,Freddy Fazbear's Pizzeria Simulator,Freddy Fazbear's Pizzeria Simulator
